payment_id,loan_id,payment_date,due_amount,paid_amount,days_late,payment_status
PAY020874,LN05488,2026-04-04,3325.54,16954.8,0,On Time
PAY024271,LN02855,2025-12-16,16139.46,10726.48,0,On Time
PAY041546,LN02979,2025-02-24,5295.96,2960.17,10,Late
PAY036530,LN00054,2026-07-03,1627.03,16487.48,0,On Time
PAY015641,LN03886,2025-04-29,8394.87,13471.8,0,On Time
PAY029993,LN00898,2026-06-01,15245.01,1114.76,30,Missed
PAY013636,LN03640,2024-09-23,11479.93,2735.66,0,On Time
PAY036378,LN04001,2024-10-03,16696.71,2864.45,0,On Time
PAY004706,LN00664,2026-05-18,12831.78,14542.47,10,Late
PAY039290,LN02558,2026-07-19,16781.46,14420.56,0,On Time
PAY030108,LN05148,2026-07-06,9521.05,10916.32,0,On Time
PAY021496,LN01526,2024-11-17,15076.98,12892.52,0,On Time
PAY042770,LN02398,2025-05-23,19127.8,3561.56,30,Missed
PAY018518,LN00224,2026-05-22,18449.62,7101.18,0,On Time
PAY042993,LN03010,2024-12-30,1934.99,5820.5,30,Missed
PAY022486,LN02512,2026-08-01,11155.56,10706.03,0,On Time
PAY032855,LN05624,2025-02-06,4700.63,8410.79,30,Missed
PAY042661,LN05371,2025-11-04,5718.55,15809.0,10,Late
PAY044343,LN03572,2025-07-17,19553.49,,0,On Time
PAY011081,LN03774,2025-04-25,17250.12,18565.63,0,On Time
PAY043680,LN00407,2024-12-29,2195.39,16395.67,30,Missed
PAY024000,LN03054,2026-03-31,10612.93,1487.81,3,Late
PAY013880,LN05213,2024-12-14,11242.59,8544.65,0,On Time
PAY002363,LN03429,2025-05-15,10383.44,13955.06,0,On Time
PAY035985,LN03655,2025-02-04,12392.35,12421.56,30,Missed
PAY024090,LN99999,2025-01-03,4750.48,9239.47,10,Late
PAY000015,LN00073,2025-12-10,7996.98,10117.08,0,On Time
PAY020339,LN00556,2026-06-26,8696.06,10357.18,0,On Time
PAY025508,LN04334,2025-03-18,11664.48,4643.85,0,On Time
PAY029198,LN04810,2025-03-05,4137.93,10747.84,0,On Time
PAY001970,LN00400,2025-10-18,19884.68,7139.87,10,Late
PAY003711,LN00847,2025-03-13,3194.96,12800.07,10,Late
PAY004582,LN00917,2025-10-30,1775.06,16773.16,0,On Time
PAY040285,LN02808,2025-11-12,11069.62,19551.49,0,On Time
PAY018761,LN02108,2026-06-13,18999.24,14862.56,0,On Time
PAY026886,LN05637,2025-07-19,9498.48,16776.47,0,On Time
PAY032388,LN01312,2025-05-07,4695.43,5113.87,0,On Time
PAY043991,LN01696,2026-01-19,6587.87,16759.73,0,On Time
PAY031687,LN03608,2024-10-11,17872.25,10445.75,0,On Time
PAY028742,LN02359,2026-08-22,5499.32,3901.83,0,On Time
PAY000089,LN03017,2024-11-25,10370.5,8920.65,0,On Time
PAY024488,LN03120,2025-11-14,15953.45,2454.9,30,Missed
PAY009801,LN02078,2025-11-04,9343.11,16447.96,10,Late
PAY007358,LN05339,2026-04-07,3761.23,18049.87,0,On Time
PAY034737,LN00521,2026-07-05,8391.36,10685.51,0,On Time
PAY044181,LN05109,2025-09-19,12473.32,12178.64,30,Missed
PAY038479,LN01560,2026-05-16,12654.43,13825.67,3,Late
PAY018610,LN03193,2025-12-05,3445.82,1760.87,0,On Time
PAY027017,LN05662,2025-08-26,13928.05,10426.81,3,Late
PAY006159,LN00141,2026-05-13,18694.99,9180.12,0,On Time
PAY008707,LN00874,2025-12-14,1169.21,15616.65,0,On Time
PAY008870,LN04793,2026-04-05,12155.21,18995.19,30,Missed
PAY033109,LN05651,2026-05-08,2862.56,14267.8,0,On Time
PAY020656,LN04529,2025-01-05,12832.98,8900.23,3,Late
PAY015525,LN00858,2026-02-10,2436.22,14563.27,0,On Time
PAY004715,LN02970,2026-09-05,19299.47,16905.86,0,On Time
PAY042446,LN01809,2026-04-12,8604.2,17614.94,30,Missed
PAY045588,LN04160,2025-09-21,13755.88,17199.43,0,On Time
PAY002084,LN04952,2026-01-31,17039.39,16150.94,0,On Time
PAY016875,LN00251,2025-12-15,13688.63,12290.4,0,On Time
PAY030147,LN03966,2024-10-28,7910.77,18708.58,10,Late
PAY041619,LN00332,2025-07-07,1341.37,1810.49,0,On Time
PAY018845,LN01971,2025-09-28,2831.97,6981.07,10,Late
PAY027260,LN00246,2024-10-13,5550.81,7967.39,10,Late
PAY000084,LN04706,2025-04-20,16263.1,16082.76,0,On Time
PAY031101,LN01359,2025-03-24,4947.94,6611.05,0,On Time
PAY033280,LN05319,2026-07-30,6431.6,17552.1,0,On Time
PAY010109,LN03744,2026-07-09,12287.37,13536.6,0,On Time
PAY010530,LN03922,2025-01-16,7485.69,6546.33,30,Missed
PAY031783,LN01131,2026-02-05,8438.55,6560.03,30,Missed
PAY041283,LN03939,2025-03-31,4622.49,18860.68,0,On Time
PAY023741,LN01644,2025-01-23,5637.04,4057.15,3,Late
PAY042275,LN04283,2026-08-26,16446.72,8025.26,0,On Time
PAY035078,LN04081,2025-01-14,18192.92,1314.38,3,Late
PAY010445,LN02700,2026-01-28,11466.84,8568.74,10,Late
PAY003460,LN04360,2025-04-07,5117.33,19748.26,0,On Time
PAY045901,LN04938,2025-07-08,9338.89,2591.72,30,Missed
PAY011918,LN01157,2024-10-28,1072.68,13591.78,3,Late
PAY024684,LN02589,2026-01-31,19740.73,17150.73,0,On Time
PAY017387,LN03461,2024-09-11,17351.93,12054.18,0,On Time
PAY010509,LN02263,2025-05-17,9595.25,14142.88,30,Missed
PAY029395,LN02196,2025-12-04,7952.12,6565.79,30,Missed
PAY018859,LN04529,2024-10-20,9051.05,18554.77,0,On Time
PAY024753,LN04353,2024-12-31,15410.91,6334.21,0,On Time
PAY002611,LN02277,2025-12-29,13449.62,9057.35,0,On Time
PAY007374,LN04252,2025-03-22,4880.09,19573.06,0,On Time
PAY006794,LN05421,2025-04-18,13796.13,15660.73,0,On Time
PAY025010,LN05829,2025-12-06,10953.93,7600.38,30,Missed
PAY043362,LN04114,2024-12-15,16356.09,11949.42,0,On Time
PAY021696,LN00797,2026-06-05,1295.49,3581.74,3,Late
PAY006130,LN99999,2026-06-22,4744.63,8993.35,0,On Time
PAY006542,LN03375,2026-01-19,15769.9,16196.41,30,Missed
PAY034927,LN03566,2025-12-19,15703.32,14768.8,10,Late
PAY002806,LN00365,2026-01-17,6636.18,5007.81,10,Late
PAY042887,LN00167,2025-06-28,5572.02,16914.94,10,Late
PAY014429,LN03582,2026-07-22,17989.97,13768.71,0,On Time
PAY006306,LN01734,2024-12-12,6021.25,17496.6,30,Missed
PAY035166,LN01782,2026-04-06,15646.32,4001.7,3,Late
PAY010826,LN02626,2025-06-22,1957.71,2787.4,30,Missed
PAY016605,LN04114,2025-08-04,14248.1,15926.06,3,Late
PAY043350,LN05907,2025-01-22,19424.4,19387.56,30,Missed
PAY032929,LN00508,2025-04-03,4368.8,11363.13,10,Late
PAY010120,LN00937,2026-04-15,10899.52,8803.51,30,Missed
PAY020050,LN05362,2026-07-23,18309.81,16729.18,0,On Time
PAY000422,LN01753,2024-10-22,19078.28,3489.62,3,Late
PAY040484,LN00351,2025-02-13,3207.32,19991.95,3,Late
PAY043211,LN01036,2025-07-13,11995.73,6386.53,3,Late
PAY032072,LN04266,2026-04-13,5579.83,6863.34,0,On Time
PAY018152,LN03802,2026-07-05,3389.84,9747.73,10,Late
PAY014784,LN00027,2026-08-13,10195.05,18080.67,3,Late
PAY011813,LN03495,2026-01-14,9346.68,9381.28,0,On Time
PAY029944,LN04781,2025-07-25,19441.02,9028.23,0,On Time
PAY010495,LN04049,2025-12-14,17869.0,15605.86,30,Missed
PAY043686,LN03479,2025-02-26,19125.04,14420.3,3,Late
PAY017586,LN05698,2024-12-06,8502.46,5224.8,0,On Time
PAY028536,LN04504,2025-05-04,16528.07,7320.44,0,On Time
PAY002642,LN04192,2026-08-12,19752.59,11222.51,3,Late
PAY023920,LN05000,2026-03-18,11786.92,,0,On Time
PAY029842,LN03308,2025-01-15,13568.63,15779.8,10,Late
PAY023185,LN02196,2024-10-15,14878.17,17818.72,-10,Late
PAY008724,LN03582,2025-08-11,9079.08,9935.57,0,On Time
PAY021228,LN05880,2025-12-21,14341.01,1540.1,30,Missed
PAY034882,LN04237,2026-01-10,12065.11,16446.81,0,On Time
PAY031372,LN00727,2026-07-13,5026.69,18650.69,0,On Time
PAY038785,LN03265,2026-04-01,19277.73,5925.21,0,On Time
PAY026262,LN04865,2025-02-18,3395.96,18575.53,30,Missed
PAY023598,LN05917,2024-09-26,14234.91,9631.45,0,On Time
PAY039550,LN02838,2025-03-18,13184.02,11227.57,30,Missed
PAY003581,LN03238,2025-11-07,18294.7,15895.45,0,On Time
PAY040928,LN02972,2026-03-30,1673.43,14668.31,0,On Time
PAY015969,LN02877,2026-08-02,10698.61,5469.83,0,On Time
PAY012404,LN03922,2024-10-19,10448.24,12059.33,0,On Time
PAY030173,LN02767,2025-11-25,4087.41,5179.25,10,Late
PAY031802,LN05797,2026-04-24,9140.17,4814.02,0,On Time
PAY009014,LN00933,2026-02-24,16780.3,7516.56,0,On Time
PAY026630,LN02548,2025-10-11,2138.02,13392.52,30,Missed
PAY007361,LN05952,2025-11-04,11794.61,2798.23,3,Late
PAY018679,LN02670,2026-02-17,11127.73,17203.89,0,On Time
PAY031947,LN02764,2025-08-14,4653.56,18790.02,0,On Time
PAY023443,LN03849,2026-08-09,16308.58,4690.21,0,On Time
PAY022034,LN01989,2025-08-28,11439.2,16422.0,10,Late
PAY039067,LN05769,2026-09-05,14071.99,3712.34,10,Late
PAY020554,LN03822,2025-09-12,17951.97,1244.79,10,Late
PAY015887,LN02113,2024-12-13,6950.06,2764.09,3,Late
PAY004133,LN03879,2026-05-09,14882.89,4429.82,3,Late
PAY006706,LN05366,2026-08-26,4317.7,15701.44,30,Missed
PAY022655,LN00168,2025-11-07,13690.69,9513.71,10,Late
PAY018936,LN05603,2025-12-22,13136.53,1875.65,0,On Time
PAY013269,LN03564,2025-09-20,17357.98,19920.78,3,Late
PAY031461,LN02326,2024-09-26,1996.45,19765.51,30,Missed
PAY025145,LN04413,2026-05-13,3439.29,18659.14,30,Missed
PAY020135,LN03775,2025-07-18,10137.19,10846.01,3,Late
PAY026200,LN02968,2025-02-04,16404.13,13350.0,10,Late
PAY014572,LN99999,2025-01-24,7536.35,17330.31,0,On Time
PAY041884,LN02328,2026-04-08,16691.97,4505.89,3,Late
PAY019557,LN02743,2025-02-12,6023.45,9651.62,0,On Time
PAY026457,LN01535,2025-03-24,16427.64,6246.08,3,Late
PAY025451,LN05218,2024-11-21,12925.3,9824.23,10,Late
PAY029532,LN03389,2026-07-10,8127.97,8978.07,0,On Time
PAY000415,LN00642,2024-10-23,9138.24,11150.13,3,Late
PAY045540,LN03369,2025-08-25,16391.93,14097.62,0,On Time
PAY000999,LN00885,2025-01-04,7831.05,16459.3,0,On Time
PAY001753,LN02294,2025-01-22,18980.25,2357.83,0,On Time
PAY025848,LN00752,2025-04-30,9101.66,13995.68,0,On Time
PAY011688,LN05872,2026-05-06,2475.18,17335.19,0,On Time
PAY013573,LN05479,2025-08-31,9289.39,4558.88,-3,Late
PAY034212,LN05742,2026-01-22,11764.62,11938.19,0,On Time
PAY041960,LN02180,2025-04-17,16511.78,9228.67,0,On Time
PAY002479,LN04090,2026-07-26,3738.21,7522.0,0,On Time
PAY037281,LN03572,2025-04-27,1942.04,16464.35,0,On Time
PAY004349,LN02436,2026-04-28,17464.89,18260.15,0,On Time
PAY011772,LN03378,2025-08-31,5105.91,8878.39,3,Late
PAY034619,LN02755,2025-08-09,9351.16,13421.55,3,Late
PAY038938,LN05983,2025-07-19,1735.77,5064.44,3,Late
PAY010084,LN01531,2025-04-09,10962.73,11453.11,10,Late
PAY009216,LN05202,2026-07-25,7350.64,4533.53,0,On Time
PAY044978,LN05820,2025-07-03,5627.0,5879.68,0,On Time
PAY033667,LN99999,2025-07-31,7541.97,6500.99,30,Missed
PAY008824,LN01785,2024-09-26,17969.82,2708.34,10,Late
PAY039733,LN01979,2026-05-22,4998.22,16100.32,30,Missed
PAY038234,LN03418,2025-12-31,2375.53,14755.05,10,Late
PAY014675,LN01833,2025-02-24,10798.49,2088.28,30,Missed
PAY040998,LN02665,2025-09-30,7920.8,10879.55,10,Late
PAY028388,LN03459,2025-04-23,2349.53,17813.47,3,Late
PAY032223,LN99999,2025-12-30,19418.67,5564.47,3,Late
PAY041555,LN03768,2025-10-06,18942.2,2817.46,0,On Time
PAY017748,LN05640,2025-12-19,9087.53,16957.28,0,On Time
PAY033691,LN04705,2024-09-14,15017.83,8087.0,3,Late
PAY016846,LN01029,2026-01-27,9168.88,3663.64,30,Missed
PAY011766,LN05440,2025-05-28,1981.09,,0,On Time
PAY044686,LN02821,2024-10-06,17532.19,17784.48,30,Missed
PAY006283,LN04933,2024-12-20,17639.71,6561.03,0,On Time
PAY002846,LN04658,2025-11-27,11633.03,11867.7,0,On Time
PAY031636,LN01872,2025-01-27,6753.06,17770.08,0,On Time
PAY041090,LN01284,2026-05-12,5323.92,10278.92,10,Late
PAY014472,LN00163,2025-03-13,11395.97,8548.55,0,On Time
PAY017138,LN03973,2026-05-14,3813.21,17469.09,10,Late
PAY031463,LN04845,2025-12-13,11675.98,6235.39,0,On Time
PAY036096,LN05708,2025-02-21,14233.56,7268.79,3,Late
PAY019689,LN03525,2025-09-19,1209.97,15722.83,30,Missed
PAY008873,LN04426,2025-02-13,4549.77,8963.22,30,Missed
PAY015066,LN02289,2026-04-13,9526.04,10544.56,30,Missed
PAY000149,LN00791,2025-08-30,1758.14,16979.35,3,Late
PAY015346,LN01804,2026-02-05,8201.73,5859.74,0,On Time
PAY006309,LN02688,2026-01-26,12112.82,13503.24,0,On Time
PAY042662,LN02840,2025-07-01,9838.16,17049.78,10,Late
PAY000876,LN00876,2025-05-14,18509.73,6188.75,10,Late
PAY008295,LN05377,2026-06-25,8981.25,15741.89,0,On Time
PAY043603,LN05964,2025-11-20,19514.78,3738.13,0,On Time
PAY002799,LN01364,2026-03-26,11423.16,12548.63,0,On Time
PAY001781,LN01050,2025-03-02,2108.0,,0,On Time
PAY028957,LN04178,2025-01-16,1572.92,9973.23,0,On Time
PAY007480,LN01662,2026-03-24,7217.59,9457.74,0,On Time
PAY042532,LN00978,2025-12-06,5962.36,4930.27,3,Late
PAY045367,LN04021,2026-05-09,14141.84,1156.4,0,On Time
PAY020107,LN04458,2024-10-25,5080.18,18877.65,10,Late
PAY004196,LN00693,2024-09-17,2217.47,12033.87,0,On Time
PAY039641,LN05833,2026-03-30,13375.86,3669.82,0,On Time
PAY017729,LN02949,2026-02-19,15001.96,6295.16,0,On Time
PAY042168,LN05408,2025-05-24,6260.95,10181.47,3,Late
PAY016239,LN05694,2026-08-17,7174.76,,3,Late
PAY028566,LN05924,2025-09-08,3368.12,8143.08,10,Late
PAY016234,LN01198,2026-04-07,18163.35,10896.7,30,Missed
PAY011852,LN05690,2025-10-04,4303.71,5448.66,10,Late
PAY034761,LN01866,2025-10-27,8550.19,8973.56,0,On Time
PAY013066,LN01111,2026-08-08,3350.39,14902.41,0,On Time
PAY031610,LN02570,2024-12-22,16107.47,16016.55,0,On Time
PAY018572,LN02893,2025-11-19,2449.11,14758.33,0,On Time
PAY036123,LN03013,2026-01-28,3830.35,13905.77,30,Missed
PAY032776,LN05110,2026-03-27,10048.25,18793.51,10,Late
PAY031877,LN03738,2024-09-15,7388.03,1407.21,0,On Time
PAY014251,LN03516,2025-10-11,10813.57,17723.16,0,On Time
PAY006593,LN05575,2024-09-21,3540.26,5522.22,30,Missed
PAY044803,LN05081,2026-08-01,14268.1,11742.83,0,On Time
PAY032244,LN03874,2026-07-08,19294.17,4145.89,3,Late
PAY000783,LN03776,2024-12-31,13101.14,1354.94,3,Late
PAY042696,LN02993,2025-01-11,15668.76,19558.85,30,Missed
PAY013214,LN02880,2025-07-11,8725.89,5882.96,0,On Time
PAY007526,LN00869,2026-08-05,7141.25,14616.69,0,On Time
PAY000000,LN05204,2026-01-17,18102.64,5999.53,0,On Time
PAY033759,LN02001,2026-07-10,4078.64,5480.45,10,Late
PAY009468,LN04927,2025-11-23,2137.07,2512.19,0,On Time
PAY007664,LN04323,2024-10-27,4303.1,4453.44,3,Late
PAY004910,LN01598,2025-12-23,17827.21,19478.17,10,Late
PAY031578,LN05519,2024-09-10,2856.36,4316.15,3,Late
PAY014936,LN02911,2025-06-05,16052.72,6852.0,10,Late
PAY029883,LN00974,2024-10-23,3457.4,,0,On Time
PAY029288,LN00766,2024-12-20,2504.62,,3,Late
PAY035669,LN02824,2026-02-26,7845.44,18221.02,0,On Time
PAY036233,LN04272,2025-03-02,1456.18,19749.76,3,Late
PAY041399,LN04280,2026-07-09,3458.9,5673.31,3,Late
PAY007659,LN99999,2025-09-09,7922.18,11641.38,10,Late
PAY028680,LN05031,2025-01-18,9875.12,8589.61,30,Missed
PAY015850,LN03509,2025-07-20,15702.78,19969.31,10,Late
PAY012978,LN04466,2025-03-17,1141.43,15175.19,30,Missed
PAY012526,LN01529,2026-07-12,14685.17,6861.05,30,Missed
PAY003069,LN00993,2025-10-12,13714.1,4798.83,0,On Time
PAY025560,LN01441,2026-07-19,2576.66,10506.51,0,On Time
PAY008840,LN00210,2025-02-10,1477.03,5055.24,10,Late
PAY015108,LN03747,2024-11-22,19278.3,16466.51,0,On Time
PAY044863,LN05926,2025-11-26,15885.03,13384.58,0,On Time
PAY005993,LN04799,2024-09-29,11614.1,14761.14,3,Late
PAY035224,LN01213,2025-09-23,1692.24,,0,On Time
PAY025838,LN03914,2024-12-31,12737.17,3124.79,0,On Time
PAY031728,LN01045,2025-03-03,5279.47,10934.28,3,Late
PAY041075,LN05186,2026-08-15,18708.06,17477.72,0,On Time
PAY026418,LN00572,2026-04-18,16402.22,1628.45,0,On Time
PAY010986,LN05739,2025-12-01,2994.84,3976.1,3,Late
PAY035501,LN03162,2025-10-31,11591.14,1749.34,10,Late
PAY008691,LN04923,2026-04-01,3400.83,18546.67,0,On Time
PAY027680,LN05260,2026-01-22,13495.71,9325.11,0,On Time
PAY005640,LN03931,2024-11-28,19543.39,19976.65,0,On Time
PAY037332,LN04003,2026-05-29,5386.56,2060.73,0,On Time
PAY026052,LN03352,2026-08-05,1523.11,16365.82,0,On Time
PAY039392,LN04583,2025-08-24,16462.15,13298.77,30,Missed
PAY041658,LN05704,2024-09-10,12419.52,17988.69,0,On Time
PAY045124,LN99999,2026-02-26,3512.25,19930.62,3,Late
PAY030747,LN05256,2025-08-11,13544.55,15179.08,3,Late
PAY019921,LN05280,2025-07-02,18333.79,7358.55,30,Missed
PAY006131,LN05065,2026-01-31,3694.03,18768.81,30,Missed
PAY009148,LN03602,2025-10-17,5471.18,19601.03,0,On Time
PAY039472,LN00297,2025-01-04,5741.23,14774.36,0,On Time
PAY021347,LN05864,2025-11-19,4732.27,3466.58,30,Missed
PAY032797,LN04547,2024-09-14,9956.21,9149.39,0,On Time
PAY028497,LN01506,2025-09-03,4311.95,13881.83,0,On Time
PAY043143,LN05414,2025-12-20,2981.45,14026.48,0,On Time
PAY032205,LN05918,2025-11-13,6060.95,14375.02,10,Late
PAY044165,LN00361,2026-05-04,14838.67,12922.26,0,On Time
PAY044506,LN02665,2024-12-27,19215.33,18157.18,0,On Time
PAY025354,LN05336,2025-06-15,2110.33,13690.02,10,Late
PAY006563,LN00180,2026-04-14,8071.06,18589.59,10,Late
PAY016186,LN02713,2026-02-02,16634.34,12523.96,30,Missed
PAY033118,LN03372,2025-08-05,19874.3,4868.64,0,On Time
PAY015457,LN04816,2026-03-13,3876.01,16234.43,0,On Time
PAY038253,LN01965,2025-06-14,16425.46,16720.08,30,Missed
PAY000924,LN04037,2026-05-22,4809.44,18864.71,0,On Time
PAY004274,LN01112,2025-11-29,15994.6,13387.86,3,Late
PAY019794,LN00649,2025-05-24,18423.49,11129.32,10,Late
PAY020865,LN01057,2025-04-27,7890.72,15240.07,10,Late
PAY005124,LN03161,2024-10-13,15239.38,17184.97,3,Late
PAY011133,LN05574,2026-02-15,2952.45,13152.89,3,Late
PAY040950,LN03653,2026-01-16,10525.13,18687.71,0,On Time
PAY022393,LN04091,2025-09-06,2552.0,8637.41,3,Late
PAY022621,LN03957,2025-05-21,5777.82,13222.12,0,On Time
PAY038846,LN00411,2024-09-25,10867.8,12352.03,10,Late
PAY030540,LN05420,2025-07-16,9188.45,5962.56,0,On Time
PAY033429,LN05079,2025-11-05,12920.95,15144.75,0,On Time
PAY015271,LN05482,2024-12-22,18767.3,5697.06,3,Late
PAY014339,LN00637,2025-09-11,9950.88,10980.43,30,Missed
PAY019594,LN00817,2024-11-04,18817.77,1258.88,30,Missed
PAY028486,LN04227,2026-08-31,16921.5,7241.64,30,Missed
PAY006883,LN02947,2025-02-07,3800.05,16910.31,3,Late
PAY035758,LN03050,2024-11-25,4638.77,14384.08,30,Missed
PAY039248,LN02421,2025-05-13,16072.2,4494.28,0,On Time
PAY035428,LN01371,2026-08-12,18354.97,9455.17,0,On Time
PAY026148,LN03704,2026-07-02,12915.5,11567.69,0,On Time
PAY035061,LN03901,2025-12-19,17962.99,8066.42,0,On Time
PAY033937,LN03137,2025-02-13,8699.57,4241.45,0,On Time
PAY036246,LN04638,2026-01-24,17754.12,17546.64,30,Missed
PAY037995,LN03937,2026-04-17,1832.2,5950.02,0,On Time
PAY016206,LN01490,2024-09-18,9298.61,4693.16,10,Late
PAY029385,LN01348,2025-02-22,2898.79,4563.25,0,On Time
PAY022762,LN03041,2024-10-09,19585.24,3350.62,10,Late
PAY045405,LN03093,2025-12-30,6799.7,6949.09,30,Missed
PAY018007,LN00452,2025-02-02,8573.51,7136.63,10,Late
PAY030925,LN01570,2025-05-31,1335.43,18044.26,0,On Time
PAY042362,LN00654,2025-03-10,6110.33,14322.12,3,Late
PAY018203,LN04701,2026-07-29,15341.97,19407.75,3,Late
PAY021807,LN05753,2026-07-27,8713.31,11045.06,0,On Time
PAY045007,LN03721,2025-04-11,19825.37,3663.49,0,On Time
PAY005418,LN00878,2025-04-14,16396.62,12971.69,0,On Time
PAY008750,LN05532,2025-05-19,15796.97,7817.13,0,On Time
PAY027948,LN02443,2026-04-18,17595.24,13179.82,30,Missed
PAY027449,LN01340,2026-03-21,15488.6,18288.56,0,On Time
PAY036780,LN05597,2026-07-19,2160.71,9925.32,10,Late
PAY036795,LN99999,2024-11-30,16503.24,12951.28,0,On Time
PAY032425,LN04436,2026-03-29,10852.62,12389.92,3,Late
PAY001932,LN04354,2026-07-12,2847.52,17575.96,0,On Time
PAY035453,LN04467,2026-09-06,6421.15,11842.29,0,On Time
PAY036267,LN05495,2025-05-02,11788.35,2004.93,3,Late
PAY041735,LN01631,2024-12-07,19807.54,4414.9,0,On Time
PAY021224,LN00482,2025-10-01,9916.02,4061.2,0,On Time
PAY006842,LN04237,2025-10-09,12344.12,5759.5,10,Late
PAY016721,LN04087,2024-12-25,10336.39,19312.35,3,Late
PAY041006,LN01289,2026-07-29,9904.58,6785.81,3,Late
PAY028695,LN04386,2026-05-04,11783.6,12693.19,0,On Time
PAY020687,LN04841,2026-04-23,16448.3,6241.31,10,Late
PAY031942,LN03894,2026-08-02,18500.87,3501.92,0,On Time
PAY012245,LN04611,2024-09-18,13589.57,7770.91,3,Late
PAY039428,LN05424,2024-09-15,1999.09,2485.58,30,Missed
PAY015012,LN00775,2026-08-26,16530.23,12800.35,30,Missed
PAY033110,LN03492,2026-06-15,9705.53,7502.13,10,Late
PAY015320,LN01969,2025-11-26,1202.73,4526.93,0,On Time
PAY033859,LN05173,2026-01-26,17613.93,19670.53,3,Late
PAY044474,LN00287,2025-03-22,4909.4,6210.26,3,Late
PAY008821,LN02361,2025-06-02,18252.61,1082.39,30,Missed
PAY042649,LN00764,2025-09-14,2519.46,19752.45,0,On Time
PAY014925,LN02512,2026-09-02,8897.05,1687.05,0,On Time
PAY018296,LN02264,2026-02-17,2932.08,3642.81,0,On Time
PAY031080,LN00368,2026-01-13,3127.66,15971.65,30,Missed
PAY014396,LN02063,2025-02-14,6394.8,15376.98,0,On Time
PAY039356,LN03620,2025-12-05,1759.4,11478.47,10,Late
PAY030367,LN03678,2025-04-03,19851.45,16517.54,10,Late
PAY009632,LN02659,2025-02-10,5529.47,19184.79,3,Late
PAY006703,LN04632,2026-06-21,14135.14,13173.83,30,Missed
PAY038410,LN04979,2025-02-27,7942.46,10197.47,3,Late
PAY045531,LN00612,2025-12-21,2173.92,14939.65,0,On Time
PAY027819,LN05420,2025-10-21,18643.5,8445.27,10,Late
PAY042371,LN02366,2024-11-06,3124.4,2241.51,3,Late
PAY038770,LN04560,2026-02-07,6404.16,19909.82,30,Missed
PAY042301,LN02101,2026-04-11,10294.62,15549.25,3,Late
PAY003714,LN03808,2024-11-25,19494.0,16133.6,30,Missed
PAY017119,LN01527,2025-04-12,5943.7,4668.02,3,Late
PAY004217,LN00233,2025-09-26,9513.23,19638.23,0,On Time
PAY041749,LN05870,2025-08-12,13108.19,8876.56,30,Missed
PAY016588,LN03531,2024-12-08,7705.89,14087.18,10,Late
PAY035024,LN05131,2025-11-24,4214.03,11296.75,0,On Time
PAY008259,LN00702,2025-09-25,15164.59,17038.44,3,Late
PAY004536,LN00287,2026-08-22,19835.36,16847.18,0,On Time
PAY027584,LN05361,2024-10-16,10072.2,15985.31,3,Late
PAY011782,LN04979,2026-03-02,9091.72,2272.03,0,On Time
PAY039896,LN02882,2025-10-30,18629.55,10315.37,0,On Time
PAY022801,LN05868,2025-07-15,15174.52,8829.45,0,On Time
PAY030115,LN05384,2025-05-10,9130.81,11368.83,30,Missed
PAY040687,LN00817,2026-03-04,17349.09,7381.14,10,Late
PAY002798,LN01025,2024-10-10,16549.88,11194.74,-30,Missed
PAY006720,LN03827,2026-01-31,15671.92,1327.32,0,On Time
PAY045310,LN00888,2026-06-13,3363.53,7922.85,3,Late
PAY014725,LN05057,2026-03-09,10270.3,16173.47,3,Late
PAY003816,LN01528,2026-06-27,12014.84,4470.85,0,On Time
PAY037618,LN01663,2025-05-20,6573.33,6623.53,0,On Time
PAY031590,LN04192,2025-11-28,7758.58,17191.99,0,On Time
PAY042161,LN05337,2025-03-24,5802.43,11705.0,3,Late
PAY031866,LN04029,2025-05-26,19018.35,6002.84,3,Late
PAY003828,LN01785,2025-12-20,14962.48,6337.16,0,On Time
PAY000037,LN01981,2026-07-15,6328.74,4360.76,10,Late
PAY035147,LN05251,2024-09-12,13655.28,16143.24,0,On Time
PAY001713,LN02244,2025-04-18,5798.82,14379.57,30,Missed
PAY006129,LN02285,2025-01-18,3518.78,9329.85,3,Late
PAY029978,LN05303,2024-11-12,18884.75,10952.99,0,On Time
PAY028215,LN05443,2024-09-25,14489.93,6896.55,0,On Time
PAY007039,LN05823,2026-09-07,2425.43,8149.35,0,On Time
PAY022272,LN01311,2025-03-31,7945.92,1685.65,0,On Time
PAY025996,LN02510,2026-08-20,18184.5,19936.98,3,Late
PAY033121,LN02204,2025-06-06,11854.35,18173.47,0,On Time
PAY045742,LN00201,2026-09-06,10451.42,17502.41,10,Late
