transaction_id,account_id,transaction_date,transaction_type,amount,channel
TXN118852,ACC09366,2025-01-13,Payment,34167.57,Mobile
TXN121610,ACC05720,2025-08-19,Payment,45485.81,Mobile
TXN062930,ACC05433,2026-03-11,Payment,28928.66,Online
TXN073266,ACC08567,2026-04-29,Deposit,19830.29,Branch
TXN118658,ACC11686,2025-01-01,Payment,12948.93,ATM
TXN108033,ACC11986,2026-07-22,Withdrawal,6266.81,ATM
TXN105845,ACC10228,2025-07-01,Deposit,955.05,ATM
TXN042647,ACC04848,2024-10-25,Payment,37106.15,Mobile
TXN003542,ACC09560,2025-02-26,Withdrawal,15884.28,Branch
TXN127190,ACC07399,2024-11-08,Transfer,49103.19,Branch
TXN051275,ACC03159,2025-09-13,Transfer,15947.42,Online
TXN107064,ACC00168,2025-10-13,Payment,23206.43,Branch
TXN020080,ACC01807,2026-03-21,Transfer,17999.63,ATM
TXN125429,ACC09204,2025-12-19,Deposit,23080.67,Mobile
TXN001389,ACC11847,2025-09-08,Transfer,17164.83,Mobile
TXN118806,ACC08272,2025-03-23,Transfer,1597.33,Mobile
TXN043229,ACC10107,2026-02-14,Withdrawal,43989.21,Branch
TXN046834,ACC06964,2025-08-11,Payment,29539.09,Mobile
TXN131649,ACC02487,2025-04-07,Withdrawal,25346.7,ATM
TXN022070,ACC00580,2025-03-20,Deposit,35723.55,Mobile
TXN129109,ACC07056,2026-01-02,Payment,39487.3,ATM
TXN113694,ACC07981,2025-03-04,Deposit,6169.34,Mobile
TXN050369,ACC04328,2026-05-09,Payment,49007.91,Online
TXN139117,ACC09432,2025-05-11,Payment,6223.53,ATM
TXN022571,ACC01023,2025-12-19,Transfer,1573.63,Branch
TXN035123,ACC01126,2025-09-16,Withdrawal,37759.81,ATM
TXN093048,ACC10322,2024-12-12,Deposit,28808.65,Online
TXN064656,ACC01725,2025-05-20,Payment,47829.07,Online
TXN028352,ACC06647,2026-07-01,Transfer,45333.28,Branch
TXN113743,ACC11891,2026-07-21,Deposit,23707.19,ATM
TXN064731,ACC02842,2024-10-24,Withdrawal,18085.34,Mobile
TXN056186,ACC01387,2026-04-23,Transfer,16106.24,Mobile
TXN085340,ACC04431,2025-08-26,Transfer,10844.04,Mobile
TXN019317,ACC09795,2026-04-27,Payment,15328.49,ATM
TXN004683,ACC05847,2026-07-12,Transfer,21247.49,Mobile
TXN069038,ACC08963,2025-04-02,Withdrawal,11750.77,Branch
TXN112714,ACC09411,2025-03-02,Transfer,15159.51,Mobile
TXN069002,ACC11061,2025-02-23,Deposit,16400.36,Branch
TXN071528,ACC06627,2026-03-23,Transfer,14324.41,Online
TXN120491,ACC11808,2024-10-26,Transfer,44118.68,ATM
TXN109275,ACC07558,2024-10-12,Deposit,16158.45,Online
TXN124940,ACC08439,2026-01-06,Transfer,38976.46,ATM
TXN020010,ACC04354,2026-08-24,Transfer,16212.09,Online
TXN079735,ACC08031,2026-08-23,Deposit,41026.03,ATM
TXN123822,ACC04452,2025-12-25,Withdrawal,38799.03,Online
TXN136166,ACC08320,2026-07-02,,9160.91,Online
TXN128291,ACC07236,2025-03-16,Payment,5060.12,Online
TXN104295,ACC05208,2026-06-01,Deposit,45729.43,Online
TXN007970,ACC01384,2026-08-02,Deposit,18272.65,ATM
TXN126463,ACC08083,2026-08-02,Withdrawal,45004.26,Branch
TXN093255,ACC11482,2024-12-10,Withdrawal,47146.4,Mobile
TXN027213,ACC03586,2026-01-31,Withdrawal,28200.48,ATM
TXN035710,ACC06264,2026-02-26,Transfer,12382.16,ATM
TXN100820,ACC07702,2026-06-06,Transfer,3522.37,Mobile
TXN108549,ACC06479,2024-09-20,Withdrawal,17950.01,Online
TXN022646,ACC10593,2026-01-14,Payment,49525.54,Online
TXN136494,ACC04953,2026-03-18,Payment,7791.83,Online
TXN001549,ACC03203,2026-05-16,Payment,37410.82,Mobile
TXN082132,ACC08864,2025-05-29,Transfer,22191.12,Online
TXN126095,ACC06637,2026-08-04,Withdrawal,4794.86,ATM
TXN085971,ACC03699,2025-11-04,Transfer,2756.2,Mobile
TXN041064,ACC02821,2025-12-25,Deposit,10355.12,Online
TXN124897,ACC04388,2025-09-07,Transfer,31524.25,Mobile
TXN051792,ACC07716,2025-06-10,Payment,6780.74,Branch
TXN018164,ACC04851,2024-09-24,Transfer,6247.47,ATM
TXN044428,ACC06671,2025-07-30,Deposit,33947.86,ATM
TXN118121,ACC11918,2025-05-31,Withdrawal,16020.22,ATM
TXN103106,ACC09737,2025-12-27,,24642.34,Mobile
TXN112270,ACC00141,2025-10-28,Transfer,38186.87,ATM
TXN076735,ACC04580,2025-09-07,Withdrawal,1481.16,ATM
TXN126231,ACC09333,2025-02-12,Withdrawal,10240.39,Branch
TXN128960,ACC04084,2026-01-29,Withdrawal,4763.17,ATM
TXN014408,ACC11559,2025-12-08,Transfer,20796.65,Online
TXN051058,ACC07559,2026-08-24,Withdrawal,26455.94,Mobile
TXN129086,ACC09587,2026-02-06,Transfer,38981.08,Online
TXN077142,ACC02376,2025-03-08,Payment,30842.26,Branch
TXN040608,ACC06104,2026-03-11,Withdrawal,47283.14,ATM
TXN087648,ACC01125,2025-11-08,Payment,35962.41,ATM
TXN137531,ACC05112,2025-04-24,Payment,171.25,Online
TXN101814,ACC10962,2024-11-10,Deposit,45881.82,ATM
TXN039390,ACC01060,2026-03-13,Withdrawal,9505.26,Branch
TXN026001,ACC04122,2026-07-07,Withdrawal,30603.25,Mobile
TXN032099,ACC02987,2026-06-10,Payment,24749.92,Branch
TXN070661,ACC11168,2026-01-05,Payment,10960.53,ATM
TXN023543,ACC02423,2024-12-20,Payment,19163.31,ATM
TXN076361,ACC01591,2025-10-27,Deposit,6953.74,Online
TXN132590,ACC00547,2026-07-31,Withdrawal,30200.63,ATM
TXN028050,ACC04685,2025-01-28,Transfer,32927.16,Online
TXN133448,ACC08189,2024-12-14,Transfer,27387.39,Branch
TXN040245,ACC02885,2024-11-22,Deposit,12221.38,Online
TXN031540,ACC09059,2025-01-12,Withdrawal,27878.31,Online
TXN123146,ACC04991,2026-07-12,Deposit,33768.97,ATM
TXN020900,ACC05213,2026-06-07,Deposit,23043.34,Mobile
TXN073498,ACC02786,2025-05-27,Transfer,40472.66,Mobile
TXN020166,ACC08368,2025-12-21,Transfer,40469.28,ATM
TXN024946,ACC00672,2024-09-29,,38338.89,Online
TXN055326,ACC05442,2025-01-01,Payment,35947.4,Online
TXN131459,ACC11511,2026-05-22,Transfer,3940.95,Mobile
TXN101520,ACC00822,2024-12-14,Payment,39586.07,Mobile
TXN040336,ACC09145,2026-06-04,Withdrawal,8593.31,Mobile
TXN082941,ACC05230,2026-03-14,Withdrawal,39064.56,ATM
TXN090920,ACC10215,2026-09-08,Payment,35837.35,Branch
TXN084705,ACC08725,2025-02-18,Transfer,23878.0,Online
TXN077907,ACC02633,2024-11-17,Payment,16840.36,Mobile
TXN109334,ACC04022,2025-03-26,Deposit,1531.74,Branch
TXN039895,ACC09242,2025-05-26,Payment,36935.77,ATM
TXN125780,ACC04304,2025-09-16,Withdrawal,36685.99,ATM
TXN104572,ACC01009,2025-05-23,Payment,30290.21,Branch
TXN074998,ACC08259,2026-03-23,Withdrawal,243.1,Online
TXN100189,ACC99999,2025-06-17,Payment,553.61,Branch
TXN076411,ACC05922,2025-02-06,Deposit,3387.93,Mobile
TXN139129,ACC09650,2025-12-07,Deposit,15857.75,ATM
TXN067108,ACC06183,2025-12-28,Payment,12261.92,ATM
TXN056991,ACC07641,2025-01-30,Payment,44671.93,Mobile
TXN032374,ACC04899,2025-06-26,Withdrawal,11687.69,ATM
TXN010049,ACC02878,2026-03-01,Payment,34771.94,Mobile
TXN001220,ACC11502,2025-11-27,Payment,24971.91,ATM
TXN125728,ACC08787,2024-09-30,Transfer,25290.15,Branch
TXN130490,ACC05170,2025-03-11,Transfer,44775.78,Mobile
TXN071184,ACC07195,2025-04-24,Deposit,18860.49,Branch
TXN128777,ACC04229,2026-04-19,Deposit,9392.92,Branch
TXN105176,ACC10699,2025-10-09,Deposit,10146.02,Branch
TXN064642,ACC06816,2026-07-01,Deposit,1977.07,Branch
TXN138873,ACC02632,2026-04-04,Deposit,8716.65,ATM
TXN047125,ACC07497,2025-05-25,Withdrawal,8420.37,ATM
TXN083352,ACC05912,2026-07-30,Deposit,47540.07,ATM
TXN045193,ACC03552,2025-06-07,Deposit,23674.14,Online
TXN051053,ACC06411,2025-03-27,Payment,49083.46,Mobile
TXN079952,ACC07092,2026-07-06,Transfer,34789.5,Branch
TXN090222,ACC01185,2025-06-24,Deposit,12367.15,ATM
TXN055309,ACC09698,2025-12-07,Withdrawal,41879.85,Mobile
TXN133580,ACC07328,2025-04-20,Withdrawal,32158.88,ATM
TXN062411,ACC00979,2025-01-12,Withdrawal,12569.09,Mobile
TXN065719,ACC10837,2026-05-06,Transfer,22487.73,Branch
TXN084200,ACC04551,2026-07-21,Payment,14204.5,Online
TXN081977,ACC05330,2025-03-12,Withdrawal,25715.19,ATM
TXN076616,ACC02411,2026-01-20,Payment,42432.12,Branch
TXN046565,ACC00471,2026-06-19,Withdrawal,26614.21,Mobile
TXN103075,ACC05955,2025-01-26,Transfer,10925.93,Mobile
TXN002597,ACC08475,2024-12-30,Withdrawal,42554.77,Mobile
TXN053585,ACC01668,2025-03-19,Deposit,11565.02,Mobile
TXN124645,ACC11008,2026-05-28,Payment,25435.22,Mobile
TXN092290,ACC01737,2025-12-01,Transfer,31360.69,Mobile
TXN084532,ACC09409,2025-02-06,Withdrawal,13113.69,ATM
TXN045049,ACC03921,2025-06-09,Payment,36283.28,Mobile
TXN032057,ACC11440,2025-12-28,Withdrawal,-47906.48,Branch
TXN076334,ACC07121,2026-02-22,Transfer,8194.28,ATM
TXN110676,ACC05437,2026-04-23,Deposit,20738.02,Branch
TXN139370,ACC11339,2025-10-27,Payment,36856.35,ATM
TXN065411,ACC08458,2025-05-18,Transfer,453.74,Branch
TXN092666,ACC00610,2025-02-19,Withdrawal,22966.56,Mobile
TXN009449,ACC00354,2025-02-11,Withdrawal,16816.25,Mobile
TXN003573,ACC05167,2026-03-08,Transfer,48474.23,ATM
TXN132988,ACC05452,2025-07-17,Deposit,1190.04,Branch
TXN074427,ACC06663,2024-09-11,Deposit,45005.93,Mobile
TXN093969,ACC01730,2025-01-29,Transfer,10190.69,ATM
TXN031864,ACC08340,2025-08-22,Deposit,783.17,Mobile
TXN129066,ACC02049,2025-04-21,Transfer,3078.46,ATM
TXN124810,ACC06155,2025-06-18,Transfer,15144.79,ATM
TXN114338,ACC04654,2025-12-18,Transfer,45033.53,Mobile
TXN105054,ACC11633,2026-03-22,Withdrawal,22900.53,Mobile
TXN087731,ACC11950,2026-05-23,Deposit,12016.15,ATM
TXN116234,ACC08142,2025-09-16,Payment,13457.8,Mobile
TXN089123,ACC01952,2026-03-11,Transfer,11158.05,Branch
TXN087798,ACC06352,2025-01-15,Withdrawal,47879.57,Online
TXN064645,ACC01990,2026-04-14,Withdrawal,1992.64,Mobile
TXN090435,ACC09008,2025-12-31,Deposit,33696.59,Online
TXN041368,ACC99999,2025-11-11,Transfer,4168.06,Mobile
TXN082716,ACC02266,2025-12-14,Transfer,21113.46,Mobile
TXN138251,ACC03225,2024-11-27,Payment,40584.29,Mobile
TXN053372,ACC07739,2024-12-31,Transfer,41871.48,Branch
TXN031780,ACC02648,2025-06-08,Payment,13193.22,Online
TXN139644,ACC03406,2025-12-21,Payment,36257.55,Mobile
TXN076864,ACC03786,2025-11-12,Withdrawal,24427.61,Mobile
TXN018378,ACC06777,2025-11-03,Transfer,45285.27,Online
TXN039282,ACC99999,2026-06-22,Deposit,38509.84,Online
TXN016755,ACC06663,2026-06-20,Transfer,35169.45,Branch
TXN090617,ACC00751,2025-06-02,Payment,21082.88,Mobile
TXN060381,ACC06041,2026-08-17,Deposit,39076.63,Online
TXN091042,ACC03022,2026-05-15,Withdrawal,48193.2,ATM
TXN108318,ACC05064,2025-08-01,Transfer,4883.93,Branch
TXN116037,ACC02649,2024-11-28,Payment,2209.93,Online
TXN059767,ACC06702,2026-01-04,Payment,34695.03,Online
TXN017566,ACC06883,2025-11-06,Withdrawal,13910.26,Mobile
TXN093823,ACC04394,2025-12-16,Transfer,4688.05,Online
TXN111525,ACC06987,2025-06-12,Withdrawal,7247.6,Branch
TXN023694,ACC09618,2026-01-09,Withdrawal,32286.26,Online
TXN078191,ACC05409,2025-09-05,Payment,49447.34,ATM
TXN125799,ACC09186,2024-09-18,Withdrawal,47901.36,Mobile
TXN057851,ACC02855,2025-02-20,Withdrawal,33065.0,Mobile
TXN029577,ACC02515,2026-08-25,Transfer,111.72,Online
TXN016870,ACC10472,2025-01-12,Withdrawal,43214.16,Branch
TXN007953,ACC07056,2025-03-10,Deposit,41902.75,ATM
TXN007409,ACC06798,2026-02-03,Transfer,1134.01,ATM
TXN053807,ACC00722,2026-07-31,Transfer,283.67,Branch
TXN115835,ACC01990,2025-09-18,Transfer,14767.33,Mobile
TXN054861,ACC05122,2026-06-01,Deposit,48043.98,Online
TXN090449,ACC08619,2025-01-29,Withdrawal,34393.46,ATM
TXN028393,ACC08655,2026-04-04,Deposit,8594.96,Branch
TXN075448,ACC03036,2024-10-31,Deposit,4934.93,Branch
TXN106911,ACC02592,2026-02-06,Transfer,39544.39,Mobile
TXN026818,ACC02860,2025-09-13,Withdrawal,43817.1,Online
TXN002797,ACC11568,2025-08-21,Payment,15854.46,Mobile
TXN033842,ACC05225,2025-07-27,Transfer,19309.16,Online
TXN076958,ACC04390,2024-11-30,Payment,19972.16,Mobile
TXN025632,ACC08815,2025-03-28,Withdrawal,2591.23,Online
TXN032243,ACC05399,2025-11-21,,36460.33,Online
TXN008052,ACC04825,2026-06-29,Withdrawal,38332.79,Mobile
TXN137194,ACC07231,2025-06-10,Transfer,31894.84,Mobile
TXN004007,ACC02431,2026-01-02,Payment,44515.28,Mobile
TXN134722,ACC02541,2024-09-14,Deposit,25185.89,Branch
TXN093574,ACC05747,2026-08-29,Transfer,44314.7,Branch
TXN122098,ACC06269,2025-04-24,Deposit,40161.92,ATM
TXN113625,ACC06717,2024-09-19,Deposit,44819.57,Mobile
TXN079137,ACC05260,2025-08-23,Payment,6346.23,Online
TXN023262,ACC00258,2026-08-25,Transfer,2207.48,Branch
TXN134659,ACC08249,2024-11-25,Withdrawal,18023.79,Mobile
TXN038403,ACC11837,2025-01-10,Deposit,24866.17,ATM
TXN073546,ACC04966,2025-01-01,Transfer,26077.22,Online
TXN074089,ACC00024,2025-11-04,Payment,47036.15,Mobile
TXN039925,ACC09332,2025-12-18,Payment,18426.69,ATM
TXN053373,ACC00768,2026-01-31,Deposit,30649.44,Online
TXN010593,ACC01658,2025-04-29,Transfer,16638.79,Mobile
TXN044794,ACC08180,2026-06-04,Payment,1758.99,Branch
TXN139079,ACC06919,2025-06-23,Withdrawal,44586.94,ATM
TXN067806,ACC05708,2025-09-11,Deposit,38298.18,Online
TXN079363,ACC01198,2026-07-28,Withdrawal,4616.22,ATM
TXN038724,ACC00163,2026-03-02,Withdrawal,7482.32,Mobile
TXN051473,ACC05711,2024-10-14,Payment,32465.61,Online
TXN033040,ACC00472,2025-01-13,Withdrawal,14440.42,Mobile
TXN085007,ACC03534,2025-09-09,Deposit,36139.66,ATM
TXN044366,ACC08560,2025-01-04,Withdrawal,26681.06,Branch
TXN008040,ACC00700,2024-12-29,Payment,45411.79,Branch
TXN012697,ACC08426,2026-03-25,Withdrawal,12205.88,ATM
TXN054532,ACC02589,2025-02-22,Deposit,10645.91,ATM
TXN012534,ACC99999,2026-05-06,Withdrawal,22040.8,ATM
TXN038785,ACC07149,2026-04-01,Withdrawal,49723.79,Mobile
TXN031662,ACC11628,2026-01-19,Transfer,12198.92,ATM
TXN099475,ACC04351,2026-01-16,Transfer,13364.61,Mobile
TXN087264,ACC04195,2025-05-12,Withdrawal,27678.37,ATM
TXN108005,ACC06912,2026-07-04,Deposit,48318.74,Mobile
TXN137712,ACC07115,2024-09-29,Payment,5468.93,Mobile
TXN084877,ACC03130,2024-11-06,Deposit,39558.5,Online
TXN035812,ACC10552,2026-08-01,Withdrawal,15711.84,Branch
TXN109446,ACC02999,2026-02-13,Transfer,1546.81,Online
TXN071372,ACC04612,2025-06-13,Withdrawal,11563.21,Branch
TXN124176,ACC00312,2026-04-19,Deposit,19193.45,ATM
TXN016090,ACC01051,2026-06-14,Payment,33483.97,Mobile
TXN076045,ACC06736,2026-05-20,Transfer,27701.29,ATM
TXN036210,ACC03587,2025-04-12,Withdrawal,49731.8,Online
TXN021511,ACC09194,2025-03-16,Payment,1340.68,Mobile
TXN110005,ACC01163,2026-07-26,,21162.98,ATM
TXN134377,ACC04074,2024-12-31,Withdrawal,39042.85,Mobile
TXN114442,ACC03129,2026-08-25,Transfer,22754.72,Online
TXN073583,ACC10712,2026-07-30,Transfer,34382.31,Online
TXN010067,ACC04537,2026-05-29,Transfer,25505.05,Mobile
TXN139282,ACC04856,2025-11-22,Payment,21755.78,Branch
TXN040979,ACC02329,2024-09-18,Payment,4290.75,ATM
TXN122453,ACC06138,2025-08-02,Payment,21400.0,Online
TXN069883,ACC02639,2026-06-14,Payment,44491.66,Branch
TXN092676,ACC03860,2025-11-09,Transfer,39617.61,Online
TXN053756,ACC07664,2025-08-06,Transfer,15165.36,Mobile
TXN031157,ACC08621,2025-12-07,Withdrawal,24065.28,Branch
TXN040640,ACC99999,2026-07-17,Payment,41416.48,Mobile
TXN122574,ACC01558,2025-11-24,Transfer,41293.8,Branch
TXN124250,ACC07496,2025-04-04,Payment,19980.71,Online
TXN113378,ACC03764,2025-06-06,Withdrawal,44934.48,Online
TXN000211,ACC03464,2025-03-31,Deposit,33748.7,ATM
TXN052337,ACC11580,2025-11-17,Transfer,25034.47,Mobile
TXN109655,ACC07233,2025-10-03,Deposit,25610.64,Online
TXN029238,ACC07399,2025-10-20,Transfer,44315.2,Branch
TXN009270,ACC01073,2025-08-20,Payment,39867.84,Branch
TXN087289,ACC03364,2026-03-07,Payment,31128.19,Mobile
TXN103560,ACC10613,2025-03-03,Withdrawal,46743.4,Mobile
TXN015556,ACC03057,2026-02-28,Transfer,41461.79,Online
TXN090261,ACC11296,2024-11-06,Transfer,21815.78,Branch
TXN065091,ACC11959,2026-04-20,Withdrawal,523.26,Online
TXN111631,ACC02176,2026-07-03,Deposit,4714.31,ATM
TXN099050,ACC02548,2026-04-21,Transfer,44691.38,Mobile
TXN125887,ACC06324,2025-08-24,Withdrawal,5814.05,ATM
TXN011232,ACC06193,2025-03-01,Deposit,21299.08,Mobile
TXN041654,ACC01028,2024-12-06,Payment,23321.01,Branch
TXN118386,ACC05986,2026-01-28,Payment,43890.09,ATM
TXN067780,ACC00312,2025-05-09,Payment,15088.16,Mobile
TXN043837,ACC00738,2025-08-19,Deposit,46396.29,Mobile
TXN051615,ACC02631,2024-11-25,Transfer,13639.34,Online
TXN066511,ACC11087,2025-04-22,Withdrawal,26439.32,ATM
TXN128066,ACC03333,2026-07-12,Transfer,29032.37,Mobile
TXN014526,ACC10904,2024-09-16,Transfer,41155.19,Branch
TXN058578,ACC02326,2026-09-02,Withdrawal,31602.68,Mobile
TXN022234,ACC06858,2026-09-03,Deposit,48202.29,ATM
TXN016081,ACC00688,2025-01-06,Transfer,14915.82,Mobile
TXN118888,ACC11673,2024-10-04,Payment,26146.87,Mobile
TXN046229,ACC00546,2025-01-04,Withdrawal,28473.07,Branch
TXN098957,ACC06476,2025-03-03,Deposit,26954.59,ATM
TXN022369,ACC99999,2026-01-13,Withdrawal,49975.46,Online
TXN118783,ACC10347,2026-04-01,Transfer,46350.54,Online
TXN134069,ACC00017,2025-08-05,Withdrawal,33243.83,ATM
TXN066552,ACC05746,2024-09-20,Deposit,42464.45,ATM
TXN007728,ACC07820,2026-08-22,Deposit,45156.61,Mobile
TXN072915,ACC01846,2025-05-12,Transfer,9113.29,Mobile
TXN089953,ACC10556,2025-05-23,Deposit,2931.26,ATM
TXN028687,ACC10131,2025-01-09,,17102.59,ATM
TXN106065,ACC09959,2026-02-10,Payment,24902.42,ATM
TXN069597,ACC02509,2026-04-04,Withdrawal,21346.39,Online
TXN090326,ACC05890,2024-12-04,Transfer,27289.56,Mobile
TXN139065,ACC02670,2025-04-21,Deposit,38934.73,Online
TXN075373,ACC10709,2026-03-12,Payment,33295.92,Mobile
TXN068812,ACC01552,2025-06-29,Transfer,47814.62,Branch
TXN056649,ACC04886,2026-06-02,Withdrawal,680.84,Branch
TXN139768,ACC06726,2025-01-24,Withdrawal,14444.69,Branch
TXN103117,ACC06585,2025-01-03,Deposit,29472.29,Mobile
TXN080028,ACC02350,2025-09-21,Withdrawal,42202.45,Online
TXN052696,ACC08857,2024-12-23,Withdrawal,32819.81,Branch
TXN097545,ACC07274,2025-02-05,,36238.72,Mobile
TXN015242,ACC04000,2025-03-14,Transfer,32285.72,Mobile
TXN077862,ACC00466,2025-10-19,Withdrawal,24734.85,ATM
TXN011091,ACC11889,2026-03-27,Withdrawal,15318.1,Mobile
TXN061181,ACC08922,2026-06-16,Withdrawal,33768.44,Mobile
TXN076358,ACC05252,2024-11-18,Transfer,40494.72,Online
TXN112914,ACC06604,2024-11-11,Withdrawal,14162.62,Mobile
TXN048440,ACC10735,2025-03-24,Payment,13093.14,Mobile
TXN059631,ACC00075,2026-01-24,Withdrawal,33352.41,ATM
TXN003501,ACC11049,2024-09-13,Payment,8520.31,Online
TXN107960,ACC06234,2025-10-04,Payment,1441.35,ATM
TXN130998,ACC05489,2026-09-05,Deposit,23420.71,ATM
TXN100061,ACC04824,2026-07-23,Withdrawal,33372.16,ATM
TXN108252,ACC04848,2025-10-16,Transfer,8351.4,Mobile
TXN029720,ACC07066,2025-02-16,Transfer,29425.78,Online
TXN095501,ACC10228,2026-07-09,Deposit,42894.41,ATM
TXN106304,ACC09510,2026-03-20,Transfer,28634.8,Branch
TXN037823,ACC09469,2025-12-27,Deposit,18184.59,Mobile
TXN112375,ACC00365,2025-01-08,Withdrawal,47297.35,ATM
TXN125148,ACC07191,2025-09-15,Payment,11148.78,ATM
TXN025940,ACC06535,2025-08-14,Withdrawal,20677.54,Branch
TXN073773,ACC02621,2024-11-26,Payment,49366.85,ATM
TXN095434,ACC07784,2026-02-22,Payment,43180.75,Online
TXN023217,ACC11428,2026-03-15,Transfer,32301.91,ATM
TXN093082,ACC08626,2026-03-06,Transfer,40401.7,Mobile
TXN109745,ACC04013,2024-10-11,Transfer,47478.94,Branch
TXN110741,ACC01731,2025-01-07,Withdrawal,49640.78,Online
TXN020515,ACC02847,2026-05-17,Deposit,6714.68,Mobile
TXN048364,ACC08824,2026-01-17,Deposit,21936.63,Mobile
TXN063615,ACC02159,2025-01-31,Payment,45692.24,Branch
TXN093410,ACC11464,2025-03-02,Payment,5019.64,Branch
TXN097640,ACC01518,2025-05-02,Deposit,44118.26,Branch
TXN098677,ACC02953,2025-06-16,Transfer,28804.64,Branch
TXN058735,ACC01940,2025-02-21,Withdrawal,24457.94,ATM
TXN073403,ACC06746,2025-06-16,Payment,40862.01,ATM
TXN074191,ACC11257,2025-05-01,Deposit,48700.86,Branch
TXN001314,ACC00326,2026-09-03,Payment,4029.86,ATM
TXN067387,ACC06376,2025-01-01,Deposit,47948.6,ATM
TXN038064,ACC08792,2025-07-03,Transfer,43641.4,Branch
TXN051321,ACC05973,2025-11-11,Payment,13452.64,Online
TXN002443,ACC07000,2024-12-16,Transfer,46311.65,Mobile
TXN114505,ACC03381,2024-11-09,Deposit,48656.99,Mobile
TXN075676,ACC01954,2025-08-05,Deposit,4170.35,ATM
TXN116905,ACC04378,2025-07-12,Transfer,1769.78,Mobile
TXN084968,ACC09338,2025-07-28,Payment,34693.77,Branch
TXN121088,ACC06225,2026-01-06,Transfer,47504.29,Branch
TXN056700,ACC07864,2025-09-25,Payment,16934.98,online
TXN113263,ACC01338,2025-04-29,Withdrawal,154.6,Branch
TXN107511,ACC08687,2025-03-30,Deposit,28118.22,Online
TXN004961,ACC01614,2025-10-06,Payment,19345.56,Branch
TXN060466,ACC04432,2024-12-21,Deposit,3444.02,Branch
TXN086059,ACC05677,2026-05-23,Deposit,13961.7,Branch
TXN116337,ACC04914,2026-02-28,Deposit,4733.94,ATM
TXN030316,ACC05453,2025-09-11,Payment,4725.88,Online
TXN131947,ACC07910,2025-04-11,Deposit,40515.38,Branch
TXN053841,ACC08617,2026-02-09,Withdrawal,48309.15,ATM
TXN089016,ACC03687,2026-08-18,Withdrawal,46755.26,Online
TXN095322,ACC10050,2025-03-20,Withdrawal,22667.95,ATM
TXN079967,ACC03985,2025-09-06,Transfer,48811.15,Mobile
TXN004603,ACC07737,2026-06-08,Withdrawal,17358.94,Mobile
TXN072486,ACC01561,2026-02-27,Withdrawal,6081.11,Branch
TXN019169,ACC11443,2025-09-27,Payment,4258.6,Mobile
TXN023892,ACC99999,2025-08-31,Payment,1244.46,ATM
TXN130357,ACC09855,2025-12-21,Withdrawal,35024.02,Branch
TXN109549,ACC05270,2025-11-24,Payment,13825.92,Branch
TXN023275,ACC07036,2026-04-03,Transfer,18423.15,Mobile
TXN121917,ACC06349,2024-09-17,Payment,35236.76,Mobile
TXN065773,ACC09024,2025-08-17,Withdrawal,38146.39,ATM
TXN069828,ACC09764,2025-01-01,Payment,40945.1,Branch
TXN088000,ACC08895,2026-07-05,Payment,45325.58,ATM
TXN116252,ACC09668,2026-04-21,Withdrawal,8343.13,Online
TXN081466,ACC04144,2025-02-26,Withdrawal,30498.01,Branch
TXN017405,ACC08771,2025-01-18,Transfer,5086.8,Branch
TXN113976,ACC06530,2025-03-28,Payment,15075.74,ATM
TXN066226,ACC10875,2026-06-06,Withdrawal,27244.32,Online
TXN039427,ACC05920,2025-07-17,Transfer,26787.9,Branch
TXN007883,ACC00262,2026-04-13,Deposit,445.95,ATM
TXN120619,ACC07472,2026-09-02,Withdrawal,2739.81,Mobile
TXN070951,ACC03617,2024-11-10,Withdrawal,-28573.65,ATM
TXN076909,ACC06900,2025-03-28,Payment,43409.74,Online
TXN097838,ACC09046,2026-04-30,Payment,36855.3,Online
TXN065609,ACC10992,2024-11-12,Deposit,20568.93,ATM
TXN079661,ACC00003,2026-04-23,Withdrawal,4036.7,Mobile
TXN094386,ACC08316,2025-08-05,Payment,32488.16,Branch
TXN108064,ACC11728,2025-06-07,Deposit,37078.82,ATM
TXN038583,ACC04913,2025-08-22,Transfer,12409.76,Online
TXN016153,ACC11156,2024-10-17,Payment,20435.04,ATM
TXN072824,ACC00433,2024-11-04,Payment,49311.98,Branch
TXN105391,ACC09776,2024-10-12,Transfer,18275.77,Online
TXN097231,ACC11707,2025-07-30,Deposit,35029.39,Online
TXN062483,ACC08493,2025-10-02,Withdrawal,494.9,Branch
TXN012017,ACC04550,2025-12-05,Withdrawal,48960.3,Branch
TXN045506,ACC03595,2024-11-12,Withdrawal,2807.12,ATM
TXN017673,ACC04884,2025-06-08,Transfer,38929.12,Online
TXN074197,ACC01712,2026-03-24,Withdrawal,42113.19,Online
TXN012144,ACC09430,2025-10-06,Deposit,36949.03,Online
TXN134849,ACC01246,2024-12-10,Withdrawal,13705.14,Online
TXN048301,ACC00973,2024-10-28,Payment,39914.83,Online
TXN050694,ACC10613,2025-11-23,Deposit,48339.9,Mobile
TXN009527,ACC10503,2025-06-26,Transfer,34567.27,Online
TXN105969,ACC01783,2025-10-07,Deposit,34009.7,Online
TXN099061,ACC02442,2026-03-31,Withdrawal,39433.58,Mobile
