loan_id,total_due,total_paid,avg_days_late,missed_payments,repayment_ratio
LN03571,86519.27,123102.15000000001,6.0,2,1.42
LN03572,57319.100000000006,75011.79000000001,5.0,1,1.31
LN03573,73821.59,52599.0,15.0,3,0.71
LN03574,61201.22,40734.43,6.0,0,0.67
LN03575,41479.659999999996,81367.51999999999,10.857142857142858,2,1.96
LN03576,29608.469999999998,52295.36,10.0,1,1.77
LN03577,53166.35,62634.62,2.0,0,1.18
LN03578,20550.61,12237.15,3.3333333333333335,0,0.6
LN03579,17817.47,5997.19,10.0,0,0.34
LN03580,57982.68,59188.55,2.6,0,1.02
LN03581,141351.09,112246.71,8.0,2,0.79
LN03582,102237.95,117572.51999999999,5.9,1,1.15
LN03583,35380.85,29052.96,13.25,1,0.82
LN03584,61868.61,38104.4,12.6,2,0.62
LN03585,47783.76,66710.76000000001,4.0,0,1.4
LN03586,120443.77,76351.31,8.75,2,0.63
LN03587,69751.38,97971.27,7.5,1,1.4
LN03588,46049.99,60621.66,4.0,0,1.32
LN03589,53326.86,101878.8,5.375,1,1.91
LN03590,81167.29000000001,84780.67,5.714285714285714,1,1.04
LN03591,90865.51999999999,111690.62,3.3333333333333335,0,1.23
LN03592,76684.03,74023.90000000001,9.5,2,0.97
LN03593,69854.03,93276.91,7.0,1,1.34
LN03594,74363.91,92507.96,8.444444444444445,2,1.24
LN03595,19170.6,10514.990000000002,3.0,0,0.55
LN03596,92027.18,140114.29,10.181818181818182,3,1.52
LN03597,16873.87,32778.57,5.333333333333333,0,1.94
LN03598,59727.740000000005,62335.17,4.714285714285714,1,1.04
LN03599,84826.23999999999,104297.14,5.142857142857143,0,1.23
LN03600,64014.79,62112.08,12.166666666666666,2,0.97
LN03601,170800.69,170708.22,10.6,4,1.0
LN03602,34282.9,52701.47,5.0,0,1.54
LN03603,42991.76,44016.04,15.0,2,1.02
LN03604,95083.06,97236.94,1.625,0,1.02
LN03605,81771.88,119700.55,12.363636363636363,4,1.46
LN03606,36942.76,30058.69,3.25,0,0.81
LN03607,56992.49,39575.52,3.8333333333333335,0,0.69
LN03608,101475.68,87964.99,10.375,2,0.87
LN03609,152246.4,108750.39,5.615384615384615,2,0.71
LN03610,56772.79,65889.85,2.1666666666666665,0,1.16
LN03611,80007.0,44530.850000000006,7.0,1,0.56
LN03612,57096.71,84660.62,18.571428571428573,4,1.48
LN03613,88402.44,99558.25,1.9,0,1.13
LN03614,92631.22,62305.880000000005,4.0,1,0.67
LN03615,79025.4,89221.86,10.545454545454545,3,1.13
LN03616,89399.94,105916.86,16.625,4,1.18
LN03617,128329.31,111904.84,13.538461538461538,5,0.87
LN03618,18201.1,31424.24,16.666666666666668,1,1.73
LN03619,55723.17,81452.83,8.333333333333334,1,1.46
LN03620,81362.36,97938.56,5.6,1,1.2
LN03621,35366.81,38483.009999999995,10.0,1,1.09
LN03622,102074.65,103900.72,5.111111111111111,1,1.02
LN03623,39504.44,116228.64,5.6,1,2.94
LN03624,74376.67,41707.13,20.0,3,0.56
LN03625,135899.42,130824.95999999999,6.384615384615385,2,0.96
LN03626,107647.73,116694.77,7.0,1,1.08
LN03627,113604.36,80425.43000000001,4.125,0,0.71
LN03628,146527.86,97953.34,6.533333333333333,2,0.67
LN03629,70802.15,79858.65000000001,2.857142857142857,0,1.13
LN03630,118681.52,74320.98,2.9,0,0.63
LN03631,62724.079999999994,66163.76000000001,4.333333333333333,0,1.05
LN03632,96704.34,76432.11,5.555555555555555,1,0.79
LN03633,86399.6,68686.16,8.857142857142858,1,0.79
LN03634,101933.98,83852.72,7.3,2,0.82
LN03635,9511.65,29063.89,10.0,1,3.06
LN03636,118237.26,89903.86,8.3,2,0.76
LN03637,53267.2,83329.33,16.571428571428573,3,1.56
LN03638,77291.6,83725.59,3.2857142857142856,0,1.08
LN03639,92444.88,110558.76000000001,4.333333333333333,1,1.2
LN03640,73406.09,77717.31,7.5,1,1.06
LN03641,53966.18000000001,45527.12,10.0,1,0.84
LN03642,63073.31,95306.11,4.125,1,1.51
LN03643,120726.29000000001,71895.29000000001,2.5,0,0.6
LN03644,38055.83,57444.240000000005,3.2,0,1.51
LN03645,78965.54000000001,82362.55,7.875,2,1.04
LN03646,85713.31,87544.35,7.0,2,1.02
LN03647,61626.8,73047.23000000001,11.428571428571429,2,1.19
LN03648,97455.52,112345.98,10.166666666666666,3,1.15
LN03649,32232.07,49242.6,0.6,0,1.53
LN03650,180488.41,173029.29,7.25,2,0.96
LN03651,20545.32,40378.09,6.666666666666667,0,1.97
LN03652,47766.15,62249.11,7.571428571428571,1,1.3
LN03653,27776.93,30500.57,5.0,0,1.1
LN03654,40318.72,69699.82,6.666666666666667,1,1.73
LN03655,49717.92,91357.69,10.666666666666666,3,1.84
LN03656,87294.99,98373.92,1.8571428571428572,0,1.13
LN03657,93910.79000000001,47087.65,5.0,1,0.5
LN03658,39646.82,50761.08,12.5,1,1.28
LN03659,143545.15,124549.29000000001,12.0,5,0.87
LN03660,53750.9,70734.82,6.142857142857143,1,1.32
LN03661,92028.73,96939.19,5.0,1,1.05
LN03662,83670.24,117874.06,2.111111111111111,0,1.41
LN03663,118870.42,77541.04,3.6,0,0.65
LN03664,63902.94,55791.3,6.6,1,0.87
LN03665,102951.72,134166.83,10.272727272727273,3,1.3
LN03666,40483.659999999996,45334.31,1.5,0,1.12
LN03667,27759.16,21202.879999999997,13.333333333333334,1,0.76
LN03668,60047.21,51851.53,7.2,1,0.86
LN03669,100785.59000000001,82445.63,4.5,1,0.82
LN03670,79959.66,126678.27,3.2,0,1.58
LN03671,74632.56,72711.17,13.833333333333334,2,0.97
LN03672,89182.4,76392.69,5.0,0,0.86
LN03673,76277.7,55412.56,8.75,2,0.73
LN03674,86601.78,87580.86,12.875,3,1.01
LN03675,140535.27,148508.52,5.846153846153846,1,1.06
LN03676,71960.25,99238.45,10.428571428571429,2,1.38
LN03677,92925.99,90177.40000000001,5.375,0,0.97
LN03678,86601.12,108273.95,11.444444444444445,2,1.25
LN03679,32178.57,58666.07,2.6,0,1.82
LN03680,36471.79,56006.05,2.6,0,1.54
LN03681,91235.51,88601.96,5.3,1,0.97
LN03682,55258.729999999996,51762.99,6.0,1,0.94
LN03683,141034.32,124519.14,4.083333333333333,1,0.88
LN03684,96458.39,86052.03,7.571428571428571,1,0.89
LN03685,79639.07,58858.43,7.166666666666667,1,0.74
LN03686,90884.34,97706.68000000001,15.555555555555555,4,1.08
LN03687,126184.16,103117.0,2.3076923076923075,0,0.82
LN03688,69646.46,66269.72,10.428571428571429,2,0.95
LN03689,131793.96000000002,88296.37000000001,5.75,1,0.67
LN03690,70079.9,47693.630000000005,0.5,0,0.68
LN03691,34142.05,40154.45,13.333333333333334,1,1.18
LN03692,27739.56,32060.15,3.3333333333333335,0,1.16
LN03693,79959.42,88368.57,5.375,1,1.11
LN03694,84105.01,62509.86,9.0,2,0.74
LN03695,93127.01,83257.26000000001,15.555555555555555,4,0.89
LN03696,9207.73,22226.53,6.5,0,2.41
LN03697,52660.22,40068.58,10.6,1,0.76
LN03698,63678.43,105483.94,10.0,2,1.66
LN03699,117635.70999999999,147267.76,9.090909090909092,3,1.25
LN03700,137656.62,132302.54,8.727272727272727,3,0.96
LN03701,106719.86,140908.13,8.5,2,1.32
LN03702,48917.02,66798.73,6.0,1,1.37
LN03703,78064.64,66622.27,0.5,0,0.85
LN03704,131064.55,125214.84,13.0,4,0.96
LN03705,101573.64,76695.93000000001,5.888888888888889,1,0.76
LN03706,95412.84,85658.22,6.2727272727272725,1,0.9
LN03707,75474.36,56473.11,1.0,0,0.75
LN03708,21356.84,61679.65,12.5,1,2.89
LN03709,91650.62,113765.32,4.5,1,1.24
LN03710,97421.06,109586.47,5.555555555555555,1,1.12
LN03711,33223.1,41120.99,0.0,0,1.24
LN03712,61894.19,67271.13,5.2,0,1.09
LN03713,74555.41,59731.1,0.42857142857142855,0,0.8
LN03714,81331.26,111013.42,7.428571428571429,1,1.36
LN03715,86419.06,84604.57,5.571428571428571,1,0.98
LN03716,34055.71,61748.38,6.0,0,1.81
LN03717,59272.71,66461.53,12.0,4,1.12
LN03718,97780.54000000001,65107.55,6.142857142857143,1,0.67
LN03719,84416.19,64336.229999999996,11.428571428571429,2,0.76
LN03720,100917.31999999999,79903.18,11.777777777777779,3,0.79
LN03721,65437.5,34592.53,3.8,0,0.53
LN03722,31435.920000000002,40482.64,12.6,2,1.29
LN03723,62556.56,44825.11,5.5,1,0.72
LN03724,119129.70999999999,105478.12,6.3,2,0.89
LN03725,126998.83,109715.62,6.583333333333333,2,0.86
LN03726,91150.44,78434.05,2.0,0,0.86
LN03727,79434.81,104522.72,9.125,2,1.32
LN03728,47349.86,67301.29000000001,12.666666666666666,2,1.42
LN03729,70410.03,47334.97,8.0,1,0.67
LN03730,50509.799999999996,50663.34,2.5,0,1.0
LN03731,65133.8,99515.68,6.25,1,1.53
LN03732,79820.20999999999,60440.14,3.2857142857142856,0,0.76
LN03733,63278.380000000005,84598.42,7.8,1,1.34
LN03734,77607.53,109637.23999999999,7.0,1,1.41
LN03735,65611.98,90361.81999999999,7.875,1,1.38
LN03736,60997.05,68795.49,10.428571428571429,2,1.13
LN03737,81047.87,66317.81,15.375,4,0.82
LN03738,84543.98,76957.05,9.3,3,0.91
LN03739,138080.89,144693.35,9.666666666666666,3,1.05
LN03740,53990.630000000005,45055.47,18.833333333333332,3,0.83
LN03741,130849.76000000001,104980.76,11.090909090909092,3,0.8
LN03742,95899.94,86886.95,9.3,2,0.91
LN03743,74807.62,60026.05,10.857142857142858,2,0.8
LN03744,70238.32,73777.56,4.285714285714286,1,1.05
LN03745,117263.11,140027.93,11.0,3,1.19
LN03746,61087.14,44943.479999999996,3.8333333333333335,0,0.74
LN03747,123053.22,96087.34,8.11111111111111,2,0.78
LN03748,46097.26,69650.17,9.333333333333334,1,1.51
LN03749,57213.29,53854.100000000006,4.0,0,0.94
LN03750,79293.9,72518.74,0.42857142857142855,0,0.91
LN03751,76250.90999999999,59874.15,3.8333333333333335,0,0.79
LN03752,42145.439999999995,56061.76,22.5,3,1.33
LN03753,79845.71,59960.79,9.428571428571429,2,0.75
LN03754,68202.36,78091.33,5.75,1,1.14
LN03755,94293.72,89490.70999999999,6.125,1,0.95
LN03756,66467.32,69667.14,1.6666666666666667,0,1.05
LN03757,67351.98,47461.450000000004,14.6,2,0.7
LN03758,92461.01,118747.87,5.555555555555555,1,1.28
LN03759,48133.2,78234.18,12.222222222222221,3,1.63
LN03760,46445.71,29677.42,3.25,0,0.64
LN03761,111245.76000000001,96422.73,10.333333333333334,3,0.87
LN03762,102012.37,115947.43,1.25,0,1.14
LN03763,65191.84,76936.82,11.0,2,1.18
LN03764,65106.479999999996,50606.6,12.6,2,0.78
LN03765,25334.489999999998,33019.28,2.0,0,1.3
LN03766,60923.0,65858.35,0.0,0,1.08
LN03767,70288.48999999999,54897.63,2.2857142857142856,0,0.78
LN03768,91429.45999999999,57242.270000000004,10.428571428571429,2,0.63
LN03769,118956.09999999999,144696.58,7.3,2,1.22
LN03770,85293.76,119984.22,5.090909090909091,1,1.41
LN03771,61449.29,68839.01,12.6,2,1.12
LN03772,58329.78,51592.479999999996,6.0,1,0.88
LN03773,138508.63,68496.04,5.111111111111111,1,0.49
LN03774,54096.77,45195.18,0.75,0,0.84
LN03775,117748.62,112982.27,7.785714285714286,3,0.96
LN03776,41013.5,32775.69,3.25,0,0.8
LN03777,89002.47,99490.19,0.75,2,1.12
LN03778,25275.52,19003.53,0.0,0,0.75
LN03779,120152.03,63457.78,1.0,0,0.53
LN03780,82994.34,64512.020000000004,7.166666666666667,1,0.78
LN03781,85982.38,77999.15,6.571428571428571,1,0.91
LN03782,73206.76999999999,96126.77,3.8333333333333335,1,1.31
LN03783,96468.94,83916.45999999999,9.222222222222221,2,0.87
LN03784,84561.46,120814.47,9.222222222222221,1,1.43
LN03785,58079.55,59227.29,4.125,1,1.02
LN03786,90080.66,92361.2,8.571428571428571,1,1.03
LN03787,93202.48,82227.89,12.0,3,0.88
LN03788,87492.43,46285.94,14.285714285714286,2,0.53
LN03789,98065.85,110079.41,0.8181818181818182,0,1.12
LN03790,62067.39,59240.22,3.4,0,0.95
LN03791,87124.88,66050.04,5.0,1,0.76
LN03792,59845.520000000004,65512.92,4.714285714285714,1,1.09
LN03793,82918.69,86849.22,10.0,2,1.05
LN03794,74748.0,115141.08,4.444444444444445,0,1.54
LN03795,66460.81,33113.92,10.0,1,0.5
LN03796,75282.36,76398.32,4.125,0,1.01
LN03797,99471.16,99618.13,4.0,0,1.0
LN03798,66675.04,50967.54,12.857142857142858,3,0.76
LN03799,139536.96,99134.95,5.75,2,0.71
LN03800,42370.11,95395.49,9.5,2,2.25
LN03801,91832.59999999999,62696.77,15.0,3,0.68
LN03802,84044.2,60299.61,8.444444444444445,2,0.72
LN03803,57612.41,70214.6,18.571428571428573,4,1.22
LN03804,39993.4,44412.57,1.0,0,1.11
LN03806,74594.19,73778.51000000001,3.75,1,0.99
LN03807,59903.090000000004,83331.07,6.6,1,1.39
LN03808,68374.22,79579.82,6.125,1,1.16
LN03809,90779.37,101704.41,5.3,1,1.12
LN03810,56389.29,73389.42,12.857142857142858,3,1.3
LN03811,68460.84,57193.200000000004,7.142857142857143,1,0.84
LN03812,81620.91,85248.82,2.1666666666666665,0,1.04
LN03813,150534.65,111829.34,6.153846153846154,4,0.74
LN03814,47759.96,25665.789999999997,3.25,0,0.54
LN03815,64140.06999999999,49869.369999999995,6.0,1,0.78
LN03816,89153.6,57674.92,16.666666666666668,3,0.65
LN03817,40518.689999999995,45510.61,1.5,0,1.12
LN03818,60569.67,58760.33,6.0,1,0.97
LN03819,68583.11,77170.14,5.5,1,1.13
LN03820,128854.88,123718.06,1.0909090909090908,1,0.96
LN03821,80877.04000000001,75358.23999999999,9.0,2,0.93
LN03822,96897.22,65289.740000000005,9.222222222222221,2,0.67
LN03823,57467.44,72753.98,1.4285714285714286,0,1.27
LN03824,94749.20999999999,85076.73,8.75,2,0.9
LN03825,120317.81,129504.03,6.636363636363637,2,1.08
LN03826,68307.18,90016.94,5.142857142857143,1,1.32
LN03827,38780.42,31014.42,2.5,0,0.8
LN03828,36756.95,37324.23,1.0,0,1.02
LN03829,95803.62,83553.78,4.714285714285714,1,0.87
LN03830,105064.9,107615.48,9.6,3,1.02
LN03831,89352.43,105866.36,7.666666666666667,1,1.18
LN03832,37770.46,34737.96,0.0,0,0.92
LN03833,29946.52,48797.61,7.8,1,1.63
LN03834,34873.91,41029.44,3.25,0,1.18
LN03835,125898.73,118868.57999999999,2.0,0,0.94
LN03836,28322.84,26110.7,6.666666666666667,0,0.92
LN03837,87359.94,54152.3,5.0,1,0.62
LN03838,74582.56999999999,85631.13,4.125,0,1.15
LN03839,116785.58,112470.45,4.846153846153846,1,0.96
LN03840,51062.21,44712.229999999996,8.0,1,0.88
LN03841,51658.020000000004,45893.409999999996,6.0,1,0.89
LN03842,101992.01000000001,115734.14,7.3,2,1.13
LN03843,78954.04,85105.8,12.375,3,1.08
LN03844,50366.08,49480.75,2.1666666666666665,0,0.98
LN03845,13841.919999999998,33906.19,10.0,0,2.45
LN03846,88726.04000000001,103999.09,8.11111111111111,2,1.17
LN03847,109427.35,102096.38,9.3,3,0.93
LN03848,84937.17,118358.5,2.6,0,1.39
LN03849,90161.09,64437.9,15.6,4,0.71
LN03850,93993.02,123574.76999999999,0.9,0,1.31
LN03851,82611.01,68451.42,5.25,1,0.83
LN03852,95336.48000000001,103778.18,2.5555555555555554,0,1.09
LN03853,55833.13,45679.75,2.5,0,0.82
LN03854,41949.55,26685.25,7.5,1,0.64
LN03855,78907.7,79076.76999999999,4.125,1,1.0
LN03856,44585.18,33788.61,3.3333333333333335,0,0.76
LN03857,31502.34,74528.68000000001,9.5,2,2.37
LN03858,85587.75,96979.75,2.0,0,1.13
LN03859,59722.38,42581.31,0.0,0,0.71
LN03860,84824.58,58914.25,6.571428571428571,1,0.69
LN03861,64727.13,107299.26000000001,8.571428571428571,2,1.66
LN03862,131220.16999999998,130018.31,5.538461538461538,1,0.99
LN03863,104275.2,82297.7,3.909090909090909,1,0.79
LN03864,42862.06,62376.46,2.1666666666666665,0,1.46
LN03865,88036.6,68551.18000000001,0.5,0,0.78
LN03866,117390.53,109321.77,6.0,1,0.93
LN03867,104243.64,126263.74,5.3,1,1.21
LN03868,74039.22,87179.67,4.5,1,1.18
LN03869,61091.69,36038.100000000006,2.6,0,0.59
LN03870,61096.89,59265.03,8.833333333333334,1,0.97
LN03871,97056.35,94812.77,6.222222222222222,1,0.98
LN03872,27553.01,31567.38,10.0,1,1.15
LN03873,81130.09,69888.55,6.0,1,0.86
LN03874,141183.12,127835.51,8.727272727272727,2,0.91
LN03875,110626.89,90546.79,15.6,5,0.82
LN03876,88986.43,99282.79000000001,2.6666666666666665,0,1.12
LN03877,61288.509999999995,59713.93,11.666666666666666,2,0.97
LN03878,84523.02,87272.62,13.25,3,1.03
LN03879,82991.01,50956.740000000005,5.25,1,0.61
LN03880,130682.3,132305.16,0.5,0,1.01
LN03881,59337.369999999995,98075.73999999999,2.2857142857142856,0,1.65
LN03882,69330.99,83870.95000000001,5.5,1,1.21
LN03883,85498.06,103708.21,8.25,2,1.21
LN03884,82050.78,120936.1,6.2727272727272725,2,1.47
LN03885,77566.32,101760.53,5.222222222222222,1,1.31
LN03886,137294.4,159379.65,7.846153846153846,2,1.16
LN03887,58630.65,48568.270000000004,4.0,0,0.83
LN03888,98657.69,88850.68,7.333333333333333,2,0.9
LN03889,33013.62,26714.9,10.75,1,0.81
LN03890,170621.31,156204.02,6.6,3,0.92
LN03891,97152.56,89325.01,4.5,1,0.92
LN03892,110967.7,112973.75,7.818181818181818,2,1.02
LN03893,125801.6,139418.39,4.083333333333333,1,1.11
LN03894,149478.45,117018.78,2.230769230769231,0,0.78
LN03895,49195.21,86767.37,5.5,1,1.76
LN03896,102863.41,76537.35,6.9,2,0.74
LN03897,48474.15,85048.68,14.0,2,1.75
LN03898,54184.049999999996,70433.70000000001,8.333333333333334,1,1.3
LN03899,88782.3,102852.01,12.75,3,1.16
LN03900,131552.71,105736.89,13.636363636363637,4,0.8
LN03901,80381.52,54832.369999999995,0.5,0,0.68
LN03902,78596.53,96873.98000000001,6.25,1,1.23
LN03903,83111.04000000001,69995.11,5.0,0,0.84
LN03904,73205.65,46422.15,8.0,1,0.63
LN03905,126814.34999999999,89199.03,6.555555555555555,1,0.7
LN03906,72839.09,121644.66,9.222222222222221,2,1.67
LN03907,73557.83,49491.0,2.6666666666666665,0,0.67
LN03908,167989.49,129491.20000000001,4.181818181818182,1,0.77
LN03909,92145.66,71311.23,14.285714285714286,2,0.77
LN03910,25921.649999999998,23276.36,20.0,1,0.9
LN03911,60976.67,74524.6,2.1666666666666665,0,1.22
LN03912,96839.52,73767.93000000001,0.375,0,0.76
LN03913,78207.24,69631.56,14.285714285714286,3,0.89
LN03914,50234.57,79957.89,11.0,3,1.59
LN03915,128057.98999999999,121545.95,10.545454545454545,3,0.95
LN03916,56407.92,98291.18000000001,10.0,2,1.74
LN03917,32700.530000000002,58013.74,0.75,0,1.77
LN03918,75769.64,57477.73,7.166666666666667,1,0.76
LN03919,10751.85,43226.14,13.333333333333334,1,4.02
LN03920,71626.85,93942.42,9.0,1,1.31
LN03921,54419.58,45112.0,13.2,2,0.83
LN03922,160456.85,187289.67,13.266666666666667,6,1.17
LN03923,72588.75,81970.47,10.857142857142858,2,1.13
LN03924,44059.36,28746.41,4.0,0,0.65
LN03925,26446.980000000003,34389.28,15.0,1,1.3
LN03926,70135.74,56182.62,7.0,2,0.8
LN03927,148425.58000000002,152129.14,11.727272727272727,4,1.02
LN03928,51662.0,37193.34,3.8333333333333335,0,0.72
LN03929,81372.85,86256.24,9.428571428571429,1,1.06
LN03930,73382.23,65743.59,5.75,1,0.9
LN03931,85954.76,94979.35,1.8571428571428572,0,1.1
LN03932,100219.85,127990.66,3.25,0,1.28
LN03933,82607.19,100152.77,4.5,0,1.21
LN03934,52457.97,83002.91,2.857142857142857,0,1.58
LN03935,51403.12,74691.17,10.5,2,1.45
LN03936,107069.75,179572.39,6.5,2,1.68
LN03937,48106.19,45458.74,1.6666666666666667,0,0.94
LN03938,119750.84,112411.73000000001,8.9,2,0.94
LN03939,105918.0,95120.81,13.333333333333334,4,0.9
LN03940,86889.58,100152.33,3.7142857142857144,0,1.15
LN03941,66641.71,44814.880000000005,0.0,0,0.67
LN03942,96943.85,107285.96,4.181818181818182,1,1.11
LN03943,66526.51999999999,31925.75,7.166666666666667,1,0.48
LN03944,78310.81,48285.02,10.857142857142858,2,0.62
LN03945,75380.42,110578.66,4.777777777777778,1,1.47
LN03946,53749.869999999995,57963.399999999994,4.0,0,1.08
LN03947,74147.23999999999,60796.12,5.571428571428571,1,0.82
LN03948,128611.05,96738.40000000001,3.272727272727273,0,0.75
LN03949,47123.07,65964.69,5.714285714285714,1,1.4
LN03950,103391.62,151007.26,8.363636363636363,2,1.46
LN03951,59807.700000000004,50257.81,2.0,0,0.84
LN03952,163526.01,207090.12,9.352941176470589,4,1.27
LN03953,47474.65,18607.57,0.75,0,0.39
LN03954,75377.02,54493.17999999999,8.428571428571429,1,0.72
LN03955,28387.67,31465.36,3.3333333333333335,0,1.11
LN03956,94698.86,114611.85,4.9,1,1.21
LN03957,91825.66,97579.32,8.9,2,1.06
LN03958,83298.49,93687.11,6.625,1,1.12
LN03959,69730.29999999999,82584.76000000001,13.285714285714286,3,1.18
LN03960,56981.45,55789.25,17.571428571428573,4,0.98
LN03961,54839.1,69827.9,2.2857142857142856,0,1.27
LN03962,64560.31,88270.33,10.428571428571429,2,1.37
LN03963,70843.29999999999,67116.66,2.6,0,0.95
LN03964,53530.96,62454.26,15.0,3,1.17
LN03965,96651.33,103678.77,5.375,1,1.07
LN03966,81764.1,84690.14,15.0,3,1.04
LN03967,45732.22,37857.950000000004,1.0,0,0.83
LN03968,66405.33,62819.46,8.833333333333334,1,0.95
LN03969,100703.08,176537.46,8.285714285714286,3,1.75
LN03970,70251.87,45374.37,5.714285714285714,1,0.65
LN03971,117299.24,186199.3,10.625,4,1.59
LN03972,126740.14,103097.54,13.0,5,0.81
LN03973,81391.25,131255.29,8.9,2,1.61
LN03974,60441.380000000005,66478.23,10.0,2,1.1
LN03975,126798.53,112887.81,6.2727272727272725,2,0.89
LN03976,48357.38,46325.18,3.3333333333333335,0,0.96
LN03977,61705.869999999995,49371.740000000005,6.571428571428571,1,0.8
LN03978,85459.67,79884.37,7.0,1,0.93
LN03979,105938.41,131524.88,10.0,3,1.24
LN03980,124605.46,135890.52,9.363636363636363,3,1.09
LN03981,79657.54000000001,90400.62,14.714285714285714,3,1.13
LN03982,36989.03,38385.84,8.25,1,1.04
LN03983,97523.01999999999,78140.15,5.75,1,0.8
LN03984,75871.23,59637.5,8.6,1,0.79
LN03985,98098.92,77837.11,8.75,2,0.79
LN03986,64039.38,77711.69,11.25,3,1.21
LN03987,23197.29,22417.260000000002,11.0,1,0.97
LN03988,111983.67,95263.56,6.9,2,0.85
LN03989,124194.74,103702.98000000001,6.333333333333333,1,0.84
LN03990,29654.53,42112.63,0.75,0,1.42
LN03991,37901.96,21268.19,4.333333333333333,0,0.56
LN03992,36406.6,31820.1,0.0,0,0.87
LN03993,43937.88,64248.14,10.0,1,1.46
LN03994,74459.11,73663.13,11.625,2,0.99
LN03995,9234.19,3844.93,-10.0,0,0.42
LN03996,74181.81999999999,81413.67,13.666666666666666,3,1.1
LN03997,145585.07,99393.04000000001,3.5833333333333335,1,0.68
LN03998,61313.65,36426.520000000004,3.25,0,0.59
LN03999,148361.4,111116.36,8.846153846153847,3,0.75
LN04000,95120.07,50455.8,5.0,1,0.53
LN04001,136207.26,114169.15000000001,9.090909090909092,2,0.84
LN04002,71751.73,81263.19,9.0,2,1.13
LN04003,56195.7,49190.270000000004,10.0,2,0.88
LN04004,68187.81,118735.54,7.333333333333333,2,1.74
LN04005,94598.42,75039.98,3.75,0,0.79
LN04006,64397.08,70196.73999999999,6.571428571428571,1,1.09
LN04007,55214.340000000004,40542.44,11.5,1,0.73
LN04008,60341.46,67221.3,2.857142857142857,0,1.11
LN04009,114268.55,93013.09,6.222222222222222,1,0.81
LN04010,66480.53,50249.62,12.6,1,0.76
LN04011,39268.68,50286.990000000005,0.0,0,1.28
LN04012,75481.3,48564.75,11.0,2,0.64
LN04013,62776.229999999996,66674.2,6.0,0,1.06
LN04014,51872.22,55782.62,4.0,0,1.08
LN04015,44685.67,55563.12,0.0,0,1.24
LN04016,113124.40000000001,82451.26000000001,17.77777777777778,5,0.73
LN04017,96766.27,73299.95,10.666666666666666,2,0.76
LN04018,89128.51,50580.36,6.571428571428571,1,0.57
LN04019,80677.26999999999,59360.87,15.0,3,0.74
LN04020,136242.02,149726.76,8.923076923076923,3,1.1
LN04021,82335.3,53439.43,1.5,0,0.65
LN04022,45030.72,29676.18,6.5,1,0.66
LN04023,73912.31,79980.26,8.25,2,1.08
LN04024,74560.85,63321.340000000004,2.6666666666666665,0,0.85
LN04025,76263.0,55536.75,2.6666666666666665,0,0.73
LN04026,61206.41,38287.270000000004,12.0,2,0.63
LN04027,189704.13999999998,152030.17,5.0,1,0.8
LN04028,12826.46,11028.88,15.0,1,0.86
LN04029,117812.23,97454.25,6.9,1,0.83
