loan_id,customer_id,branch_id,loan_type,application_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag
LN00208,CUST04282,BR044,Education,2026-03-22,402592.85,8.2,24,769,Closed,0
LN00007,CUST04426,BR005,Personal,2024-12-25,465183.9,14.96,24,658,Closed,0
LN01058,CUST04757,BR020,Home,2024-10-31,376410.55,14.66,120,452,Closed,0
LN03713,CUST05755,BR024,Personal,2024-10-30,26235.4,14.23,24,485,Defaulted,1
LN01097,CUST99999,BR012,Education,2026-06-15,284532.34,17.11,60,499,Active,0
LN05309,CUST04086,BR002,Education,2024-12-18,90268.7,16.51,36,337,Defaulted,1
LN05418,CUST02887,BR043,Personal,2025-04-14,266346.47,8.43,12,578,Defaulted,1
LN04254,CUST03856,BR031,Home,2026-06-09,14736.47,15.48,120,671,Closed,0
LN02922,CUST06468,BR041,Home,2025-11-26,183282.55,15.32,36,716,Defaulted,1
LN03845,CUST99999,BR033,Vehicle,2025-05-01,373000.65,14.75,120,606,Active,0
LN01745,CUST00619,BR009,Personal,2026-03-30,-408077.22,15.28,36,812,Closed,0
LN01658,CUST08503,BR035,Home,2025-03-25,41686.12,17.59,36,523,Rejected,0
LN05550,CUST09379,BR036,Education,2026-02-24,102143.89,15.34,24,816,Defaulted,1
LN05628,CUST07769,BR013,Home,2026-02-23,301330.76,7.16,12,339,Active,0
LN01667,CUST00158,BR009,Vehicle,2025-11-06,270932.29,14.9,36,761,Active,0
LN01205,CUST03850,BR012,Vehicle,2024-12-15,193993.65,16.53,120,330,Rejected,0
LN05757,CUST03153,BR038,Education,2024-10-25,363414.51,16.18,24,620,Active,0
LN00003,CUST99999,BR005,Education,2026-04-06,382673.48,13.74,36,411,Closed,0
LN00914,CUST08162,BR033,Vehicle,2026-04-16,363356.57,16.73,24,700,Active,0
LN00110,CUST05056,BR017,Education,2025-10-27,242861.46,11.76,36,378,Closed,0
LN05808,CUST04631,BR036,Education,2025-03-27,497984.28,11.96,24,657,Rejected,0
LN04562,CUST07192,BR005,Home,2025-09-27,345044.76,10.45,60,757,Active,0
LN00935,CUST02136,BR013,Education,2025-05-27,441849.2,14.18,120,326,Defaulted,1
LN01818,CUST03230,BR015,Personal,2025-05-20,376395.45,12.97,36,305,Approved,0
LN03240,CUST05574,BR014,Education,2025-12-05,348203.28,17.51,12,344,Defaulted,1
LN00437,CUST05881,BR020,Education,2025-12-14,476627.68,6.99,120,672,Closed,0
LN01019,CUST99999,BR022,Home,2026-06-06,384358.55,11.86,60,666,Closed,0
LN02742,CUST09250,BR036,Education,2025-04-18,236787.02,15.13,60,758,Rejected,0
LN02933,CUST03415,BR012,Education,2025-07-14,254298.92,10.85,12,496,Approved,0
LN04109,CUST02103,BR034,Education,2026-05-14,462120.54,11.67,36,302,Closed,0
LN01630,CUST02430,BR023,Home,2025-06-26,153804.5,11.56,120,634,Rejected,0
LN03910,CUST07117,BR017,Education,2025-05-22,55690.01,17.03,12,546,Approved,0
LN02096,CUST05179,BR001,Personal,2025-11-27,51488.21,12.18,36,386,Active,0
LN01145,CUST04491,BR027,Education,2025-08-22,156541.51,14.41,36,836,Active,0
LN02136,CUST04481,BR043,Home,2024-10-01,237667.26,9.78,36,711,Active,0
LN05947,CUST06587,BR004,Home,2025-02-04,464320.05,9.2,120,619,Approved,0
LN00554,CUST07056,BR033,Personal,2025-01-11,-306709.34,10.53,12,410,Closed,0
LN02778,CUST07616,BR032,Education,2026-06-08,220610.67,10.19,24,336,Approved,0
LN02008,CUST07446,BR042,Home,2025-08-08,68987.65,7.2,120,676,Closed,0
LN01533,CUST08984,BR039,Personal,2025-11-26,97968.86,9.56,36,433,Defaulted,1
LN03598,CUST01903,BR025,Education,2025-09-22,470052.82,12.18,36,708,Defaulted,1
LN04678,CUST09890,BR033,Education,2025-04-11,319196.95,15.52,12,337,Closed,0
LN05307,CUST09095,BR016,Vehicle,2026-05-07,314662.1,13.99,120,742,Approved,0
LN04737,CUST06009,BR023,Education,2025-10-28,186999.14,13.02,36,607,Rejected,0
LN05450,CUST02693,BR025,Personal,2025-01-22,167576.13,15.18,120,740,Active,0
LN01512,CUST09078,BR003,Education,2025-12-02,497575.85,13.42,12,775,Closed,0
LN05243,CUST00904,BR044,Personal,2024-12-01,408444.09,15.16,60,418,Rejected,0
LN00824,CUST00125,BR043,Personal,2025-03-20,499170.4,11.3,120,734,Active,0
LN02678,CUST02597,BR029,Home,2024-10-11,328397.46,9.52,24,629,Rejected,0
LN01346,CUST06467,BR028,Personal,2025-11-01,126434.4,11.78,12,732,Rejected,0
LN02255,CUST05784,BR020,Home,2025-03-15,339390.44,11.92,36,385,Approved,0
LN03303,CUST08224,BR004,Education,2026-02-28,468541.92,10.86,60,390,Closed,0
LN02607,CUST00645,BR043,Home,2026-04-20,59762.74,14.86,12,347,Closed,0
LN02288,CUST04082,BR000,Home,2024-12-30,78206.34,7.23,24,848,Active,0
LN04138,CUST03504,BR005,Home,2025-11-11,153372.26,10.7,60,883,Defaulted,1
LN02062,CUST02978,BR015,Personal,2026-02-10,97883.15,12.04,60,870,Active,0
LN01592,CUST08783,BR033,Personal,2025-05-11,236642.12,7.55,36,453,Defaulted,1
LN00501,CUST09879,BR027,Vehicle,2025-04-30,170498.16,10.39,60,757,Defaulted,1
LN01709,CUST02113,BR035,Personal,2025-09-28,259847.36,13.09,12,846,Rejected,0
LN01563,CUST05797,BR003,Personal,2025-08-15,125464.74,15.75,60,371,Active,0
LN02351,CUST01828,BR001,Vehicle,2025-12-02,396958.88,15.16,24,754,Rejected,0
LN05542,CUST05214,BR010,Home,2025-02-28,485782.19,17.24,36,369,Active,0
LN02534,CUST09259,BR036,Personal,2025-10-03,307347.4,13.36,24,335,Approved,0
LN01975,CUST03713,BR024,Personal,2024-10-25,35570.65,14.71,120,444,Rejected,0
LN00849,CUST01605,BR035,Education,2025-08-20,153243.32,11.24,24,324,Approved,0
LN02454,CUST09911,BR022,Vehicle,2025-08-02,69161.79,10.98,120,322,Active,0
LN04728,CUST02541,BR022,Vehicle,2026-03-29,380194.54,17.01,12,462,Active,0
LN02171,CUST06164,BR045,Education,2025-04-08,439477.95,13.28,60,668,Active,0
LN03698,CUST06361,BR008,Education,2026-03-25,375613.75,9.78,120,433,Defaulted,1
LN02127,CUST09700,BR015,Education,2026-07-15,48603.21,17.56,60,837,Rejected,0
LN02066,CUST05656,BR020,Home,2026-07-18,399232.64,10.57,24,858,Active,0
LN01683,CUST01394,BR036,Personal,2026-07-02,275104.84,9.76,120,710,Approved,0
LN01468,CUST04543,BR041,Education,2026-06-16,184483.94,15.59,12,810,Approved,0
LN05374,CUST09281,BR035,Education,2026-07-25,333983.54,16.37,24,871,Active,0
LN01643,CUST01560,BR019,Personal,2025-12-25,20505.53,6.39,24,462,Defaulted,1
LN00965,CUST00419,BR000,Education,2025-05-20,474479.37,14.98,36,533,Rejected,0
LN04821,CUST04686,BR036,Education,2024-09-15,55662.51,16.85,36,442,Approved,0
LN02041,CUST04406,BR040,Vehicle,2026-02-23,240905.98,13.21,12,739,Rejected,0
LN05122,CUST05696,BR049,Education,2026-05-25,266943.99,11.03,24,389,Approved,0
LN04318,CUST00687,BR005,Vehicle,2025-01-05,144161.02,15.8,12,616,Rejected,0
LN03222,CUST05842,BR017,Home,2026-05-19,395440.4,17.29,24,821,Rejected,0
LN03161,CUST00159,BR013,Education,2024-12-16,227856.74,14.27,12,677,Closed,0
LN05269,CUST01473,BR031,Vehicle,2026-03-03,13771.92,13.84,24,765,Defaulted,1
LN02928,CUST01900,BR021,Home,2025-12-27,71948.85,11.78,120,448,Defaulted,1
LN05886,CUST03918,BR028,Vehicle,2025-04-04,427789.79,10.4,24,407,Closed,0
LN04353,CUST01881,BR039,Home,2025-06-10,238880.81,8.4,120,508,Active,0
LN03270,CUST07982,BR042,Vehicle,2025-12-26,397466.58,17.02,60,676,Approved,0
LN02279,CUST08853,BR039,Vehicle,2025-06-06,313112.51,7.57,60,486,Defaulted,1
LN05093,CUST02158,BR004,Home,2026-09-01,138599.55,8.94,24,423,Closed,0
LN03302,CUST01524,BR011,Vehicle,2026-05-25,140182.45,16.65,24,708,Approved,0
LN01581,CUST08920,BR023,Vehicle,2026-02-28,257242.71,11.15,24,609,Defaulted,1
LN00664,CUST08415,BR008,Education,2025-05-23,153298.28,17.69,120,425,Rejected,0
LN01130,CUST08966,BR028,Personal,2025-10-14,36660.96,7.6,120,873,Rejected,0
LN00459,CUST02738,BR015,Personal,2025-03-29,35343.23,14.18,60,584,Closed,0
LN05810,CUST08274,BR016,Vehicle,2026-08-16,26266.19,6.77,24,843,Active,0
LN05627,CUST07090,BR019,Vehicle,2026-04-19,98515.43,17.61,120,807,Approved,0
LN01620,CUST03144,BR009,Vehicle,2026-03-01,353997.48,13.55,12,754,Rejected,0
LN02746,CUST07468,BR041,Education,2024-10-15,392020.83,10.5,36,792,Defaulted,1
LN03672,CUST03951,BR007,Personal,2025-10-23,394944.88,9.31,12,791,Rejected,0
LN03944,CUST04390,BR048,Vehicle,2024-10-23,167695.48,8.56,120,506,Active,0
LN00079,CUST04859,BR018,Personal,2024-11-01,-62243.44,10.57,120,651,Rejected,0
LN00207,CUST99999,BR028,Personal,2024-09-10,232487.11,8.81,24,568,Defaulted,1
LN03959,CUST07374,BR000,Personal,2025-03-06,111129.5,8.21,12,721,Defaulted,1
LN00391,CUST00635,BR033,Education,2026-08-09,113233.39,8.5,24,391,Rejected,0
LN05574,CUST00731,BR042,Home,2025-09-28,271191.21,14.74,120,593,Closed,0
LN03737,CUST02994,BR017,Personal,2025-04-20,444699.58,12.69,120,357,Closed,0
LN03044,CUST05806,BR033,Home,2025-04-27,280988.54,11.52,12,894,Approved,0
LN01682,CUST09989,BR044,Education,2025-07-03,320556.33,12.62,120,722,Rejected,0
LN03148,CUST07570,BR032,Personal,2025-04-20,435548.02,7.24,60,352,Approved,0
LN05054,CUST02778,BR006,Personal,2026-03-15,177391.87,12.18,12,873,Closed,0
LN02237,CUST04285,BR004,Education,2025-07-29,161743.48,14.8,60,697,Defaulted,1
LN01854,CUST06228,BR017,Vehicle,2026-03-26,346105.32,6.54,120,801,Active,0
LN02670,CUST04741,BR005,Personal,2025-10-07,41917.25,16.94,24,696,Rejected,0
LN02803,CUST05463,BR010,Vehicle,2025-12-29,356386.4,12.18,60,886,Active,0
LN05290,CUST03124,BR036,Home,2025-07-19,107833.25,10.92,12,824,Closed,0
LN01317,CUST07564,BR016,Personal,2024-12-06,148486.55,14.15,120,381,Approved,0
LN00482,CUST07668,BR005,Home,2024-11-03,425306.75,13.47,120,347,Rejected,0
LN04895,CUST01170,BR023,Personal,2025-12-18,362647.9,8.68,24,854,Rejected,0
LN03288,CUST08931,BR035,Personal,2025-05-09,276510.23,17.91,36,796,Rejected,0
LN05373,CUST02897,BR004,Vehicle,2025-07-25,272667.61,16.15,120,385,Defaulted,1
LN04919,CUST00886,BR033,Education,2026-08-06,381692.06,11.47,12,644,Rejected,0
LN03251,CUST08353,BR011,Personal,2026-06-08,389365.62,6.16,12,421,Defaulted,1
LN05183,CUST01211,BR018,Personal,2024-11-27,225144.6,12.04,36,308,Active,0
LN05541,CUST07788,BR043,Home,2025-06-12,450153.61,15.49,60,562,Defaulted,1
LN05986,CUST03085,BR031,Education,2026-08-03,227748.66,11.17,120,878,Rejected,0
LN02749,CUST06581,BR010,Personal,2025-05-23,382645.98,15.48,12,543,Defaulted,1
LN00840,CUST02472,BR028,Home,2025-12-27,391117.87,7.62,24,549,Defaulted,1
LN05731,CUST06054,BR026,Education,2025-08-20,141318.26,7.14,24,727,Active,0
LN03127,CUST07355,BR011,Vehicle,2025-10-29,129627.04,16.74,36,373,Active,0
LN01860,CUST05252,BR035,Home,2026-06-17,55925.18,17.96,120,372,Approved,0
LN00635,CUST07483,BR021,Education,2025-02-27,271419.21,15.19,12,321,Approved,0
LN04475,CUST09448,BR033,Education,2026-05-21,241249.58,14.63,24,707,Active,0
LN00316,CUST02975,BR035,Education,2025-09-20,247328.02,16.55,12,674,Closed,0
LN03397,CUST07186,BR028,Home,2025-09-12,143468.44,10.09,120,377,Defaulted,1
LN00641,CUST07102,BR010,Vehicle,2025-05-03,390647.37,12.58,120,619,Closed,0
LN02843,CUST01774,BR011,Vehicle,2025-08-18,162866.06,9.1,36,722,Active,0
LN01715,CUST03374,BR029,Vehicle,2026-05-21,202447.59,12.92,24,885,Active,0
LN03037,CUST06642,BR000,Education,2025-04-30,422420.85,14.81,24,857,Defaulted,1
LN04295,CUST02011,BR029,Education,2026-03-26,412869.62,15.0,12,669,Defaulted,1
LN01420,CUST08987,BR003,Personal,2024-09-08,421416.0,12.12,60,360,Approved,0
LN03730,CUST02305,BR002,Home,2025-02-23,459913.97,8.54,60,816,Closed,0
LN03729,CUST02555,BR039,Education,2025-11-01,325660.69,17.25,24,396,Closed,0
LN05754,CUST00512,BR023,Personal,2025-12-10,245178.68,15.2,36,642,Approved,0
LN05631,CUST09399,BR035,Home,2025-08-24,287160.39,6.88,36,547,Defaulted,1
LN03153,CUST06687,BR036,Home,2026-04-24,139923.01,10.4,24,623,Rejected,0
LN00498,CUST05073,BR047,Vehicle,2026-06-17,232388.1,17.67,60,428,Defaulted,1
LN04849,CUST03982,BR032,Home,2026-07-19,149634.46,16.39,36,439,Approved,0
LN00661,CUST99999,BR036,Home,2026-02-17,152993.36,16.28,12,431,Closed,0
LN01229,CUST07617,BR025,Education,2026-09-08,439655.52,7.67,36,552,Rejected,0
LN05474,CUST05622,BR003,Vehicle,2025-05-06,123350.87,14.45,36,684,Defaulted,1
LN01285,CUST07686,BR025,Vehicle,2025-11-10,395291.68,12.16,12,827,Approved,0
LN04224,CUST07175,BR027,Vehicle,2025-04-28,389024.4,14.01,60,821,Defaulted,1
LN04705,CUST03847,BR029,Home,2026-01-13,356353.74,6.2,60,882,Active,0
LN04229,CUST06582,BR023,Education,2025-03-22,87393.72,13.36,24,446,Active,0
LN00798,CUST00364,BR043,Vehicle,2026-03-19,222865.87,7.02,60,446,Closed,0
LN00033,CUST01899,BR019,Home,2025-08-22,475639.18,12.18,12,312,Defaulted,1
LN00844,CUST00876,BR033,Vehicle,2025-10-05,76980.59,7.3,12,530,Closed,0
LN00609,CUST04175,BR018,Personal,2026-07-24,64544.02,14.89,24,303,Defaulted,1
LN05195,CUST02339,BR003,Personal,2026-08-24,265717.76,12.09,60,886,Rejected,0
LN00245,CUST09874,BR032,Personal,2026-05-27,318085.16,12.17,24,899,Closed,0
LN00691,CUST04780,BR010,Home,2026-03-12,345262.74,17.22,120,867,Closed,0
LN01766,CUST01239,BR011,Vehicle,2025-03-26,-95161.44,11.39,36,693,Active,0
LN02484,CUST08616,BR043,Personal,2026-07-20,132182.63,15.94,12,486,Approved,0
LN04759,CUST02197,BR033,Vehicle,2026-04-23,267984.28,8.1,24,649,Active,0
LN03250,CUST01772,BR037,Personal,2024-12-31,371811.9,13.15,24,898,Active,0
LN00654,CUST04804,BR042,Education,2024-10-31,304720.84,10.15,60,798,Active,0
LN01734,CUST99999,BR028,Vehicle,2024-11-22,498716.75,16.76,24,583,Closed,0
LN02665,CUST04646,BR005,Vehicle,2025-10-19,391127.95,11.05,12,509,Rejected,0
LN02578,CUST07133,BR029,Home,2025-07-27,445279.65,10.7,120,618,Defaulted,1
LN02731,CUST00778,BR016,Education,2025-05-06,56213.2,17.16,60,302,Active,0
LN04176,CUST06837,BR008,Vehicle,2024-11-14,69894.75,10.97,120,464,Active,0
LN05467,CUST07164,BR035,Vehicle,2025-11-19,53920.93,14.77,60,655,Active,0
LN01211,CUST09442,BR046,Vehicle,2026-03-03,157289.65,12.5,36,652,Rejected,0
LN04223,CUST03882,BR005,Personal,2025-08-01,363742.75,11.05,120,414,Active,0
LN05030,CUST06998,BR042,Education,2026-05-09,471099.71,16.26,60,320,Closed,0
LN00161,CUST05530,BR020,Personal,2026-08-06,336603.84,8.83,24,539,Rejected,0
LN01572,CUST08586,BR006,Home,2026-07-16,426488.13,17.75,36,893,Rejected,0
LN05060,CUST04042,BR028,Home,2025-10-09,443646.87,9.06,120,520,Defaulted,1
LN05136,CUST00599,BR017,Education,2025-11-11,257874.98,13.61,24,741,Active,0
LN00347,CUST01841,BR025,Education,2024-10-25,56543.46,6.57,12,649,Active,0
LN00763,CUST03266,BR047,Home,2026-05-19,380297.86,12.29,24,817,Rejected,0
LN04511,CUST06513,BR038,Home,2024-11-12,110795.1,10.2,120,358,Approved,0
LN00250,CUST06197,BR042,Vehicle,2026-07-21,-315968.21,9.35,12,448,Active,0
LN01120,CUST02538,BR020,Personal,2025-03-27,101416.29,12.18,60,483,Rejected,0
LN04145,CUST04804,BR033,Education,2025-06-30,279875.21,10.85,60,762,Approved,0
LN03284,CUST02064,BR033,Vehicle,2026-02-04,258211.37,13.83,24,450,Closed,0
LN03977,CUST04008,BR001,Vehicle,2025-09-21,177241.53,17.48,12,735,Defaulted,1
LN04112,CUST04172,BR009,Vehicle,2024-11-07,187932.94,11.52,24,740,Closed,0
LN02645,CUST05779,BR001,Education,2025-10-29,450157.06,11.57,60,811,Approved,0
LN03157,CUST05575,BR030,Education,2026-01-05,448958.99,16.73,24,459,Defaulted,1
LN03921,CUST05783,BR030,Education,2025-03-26,375585.8,16.92,12,650,Active,0
LN02710,CUST02723,BR033,Vehicle,2025-09-03,127850.9,10.29,60,470,Approved,0
LN00666,CUST04158,BR047,Home,2024-09-29,15602.01,7.58,36,541,Closed,0
LN01711,CUST04356,BR034,Home,2026-08-11,214168.34,14.26,24,511,Closed,0
LN02167,CUST04839,BR031,Education,2025-09-20,132894.02,7.39,120,336,Approved,0
LN02449,CUST00204,BR039,Vehicle,2026-08-17,180224.71,11.63,120,744,Rejected,0
LN02500,CUST99999,BR030,Education,2026-03-22,184561.64,12.67,120,726,Approved,0
LN01465,CUST01136,BR005,Personal,2025-09-01,350534.06,15.51,120,385,Rejected,0
LN03718,CUST06163,BR031,Personal,2025-12-16,202895.07,13.59,60,810,Active,0
LN03786,CUST04164,BR000,Education,2025-01-28,161900.91,10.16,24,491,Defaulted,1
LN02876,CUST09342,BR001,Education,2025-02-10,231090.65,9.48,12,804,Rejected,0
LN00999,CUST07790,BR039,Vehicle,2025-01-04,470911.91,11.27,24,672,Closed,0
LN01653,CUST07979,BR006,Personal,2025-03-07,274358.22,17.06,24,737,Closed,0
LN05952,CUST04522,BR009,Vehicle,2024-10-22,395924.56,16.97,60,885,Active,0
LN00737,CUST00137,BR012,Education,2025-01-21,389665.61,6.15,36,579,Closed,0
LN05217,CUST06365,BR046,Personal,2024-10-26,454071.02,17.66,24,584,Active,0
LN03480,CUST05520,BR030,Education,2025-02-05,284649.28,13.01,120,877,Defaulted,1
LN03664,CUST08708,BR018,Home,2024-12-20,446432.51,10.74,12,708,Active,0
LN03011,CUST08458,BR005,Personal,2026-08-26,305290.13,7.61,60,667,Approved,0
LN04804,CUST01553,BR000,Home,2026-04-17,303374.44,13.37,60,354,Rejected,0
LN05320,CUST07500,BR033,Home,2025-12-07,244792.98,13.65,36,843,Active,0
LN03854,CUST09116,BR001,Vehicle,2026-04-16,277785.84,9.08,60,617,Rejected,0
LN01137,CUST04177,BR028,Vehicle,2025-11-13,83861.13,6.21,12,834,Closed,0
LN01190,CUST09900,BR036,Education,2026-04-21,37190.45,6.85,60,694,Closed,0
LN01569,CUST02433,BR046,Education,2026-03-23,45615.12,12.5,36,375,Rejected,0
LN03274,CUST01815,BR033,Education,2026-06-28,88462.84,7.27,36,457,Defaulted,1
LN03180,CUST07161,BR033,Home,2024-12-23,78896.84,9.39,36,503,Active,0
LN00433,CUST09827,BR024,Personal,2024-11-09,407302.06,16.67,60,524,Closed,0
LN00083,CUST07208,BR005,Home,2026-05-01,475252.76,14.83,120,544,Defaulted,1
LN03485,CUST00660,BR018,Home,2026-08-05,295673.18,7.94,24,585,Closed,0
LN05694,CUST05480,BR038,Home,2025-08-06,308160.63,13.87,36,622,Rejected,0
LN05805,CUST06103,BR025,Home,2024-12-31,495062.34,7.29,120,458,Defaulted,1
LN02916,CUST00913,BR047,Personal,2025-03-10,170278.84,14.99,24,560,Approved,0
LN05980,CUST02321,BR011,Personal,2025-12-07,258453.35,16.43,12,521,Approved,0
LN02580,CUST09973,BR035,Vehicle,2025-07-12,407851.7,7.76,36,775,Closed,0
LN04691,CUST03907,BR036,Education,2026-04-22,104920.81,17.82,60,326,Approved,0
LN00722,CUST06941,BR047,Education,2025-07-22,407896.31,16.25,12,421,Defaulted,1
LN01043,CUST08070,BR040,Home,2025-04-30,419602.8,13.33,24,467,Rejected,0
LN01759,CUST09200,BR039,Home,2025-06-19,369270.35,16.82,60,798,Closed,0
LN02676,CUST01377,BR007,Personal,2026-07-18,355369.74,6.97,12,726,Approved,0
LN00632,CUST06819,BR039,Home,2024-10-08,301945.69,7.19,120,330,Active,0
LN05925,CUST99999,BR036,Vehicle,2026-04-20,429922.06,17.79,12,500,Active,0
LN01359,CUST09130,BR010,Vehicle,2024-11-17,55697.46,7.48,120,548,Defaulted,1
LN02303,CUST07295,BR032,Vehicle,2026-04-16,29077.52,17.43,120,672,Rejected,0
LN00890,CUST00009,BR046,Vehicle,2025-07-21,263006.51,16.88,12,531,Approved,0
LN03105,CUST05037,BR040,Vehicle,2025-05-05,466055.64,17.82,120,368,Defaulted,1
LN00267,CUST05699,BR042,Home,2025-04-01,340590.26,10.25,60,636,Defaulted,1
LN01633,CUST00899,BR040,Education,2025-03-16,56466.92,16.29,60,405,Active,0
LN04212,CUST04108,BR012,Education,2025-01-17,287110.62,17.7,36,362,Approved,0
LN01023,CUST02872,BR031,Education,2025-12-01,91153.83,8.96,36,573,Closed,0
LN01193,CUST07643,BR015,Education,2025-04-15,398202.84,9.14,120,317,Active,0
LN04920,CUST08532,BR028,Personal,2026-05-17,277610.79,16.23,36,767,Closed,0
LN05828,CUST04368,BR004,Home,2026-05-11,86785.13,17.37,24,428,Approved,0
LN05036,CUST00864,BR002,Vehicle,2024-12-15,22139.32,11.48,24,780,Defaulted,1
LN00136,CUST06892,BR004,Education,2025-02-18,259530.17,7.96,36,367,Active,0
LN01485,CUST08073,BR043,Home,2025-07-02,485070.95,17.78,36,729,Defaulted,1
LN00467,CUST04380,BR046,Personal,2024-12-18,143784.11,17.65,120,606,Active,0
LN04035,CUST03612,BR031,Home,2025-06-29,129957.75,17.62,12,651,Defaulted,1
LN01081,CUST04524,BR008,Personal,2025-04-05,79033.71,12.18,24,565,Approved,0
LN04376,CUST08263,BR020,Home,2025-12-02,453438.67,10.5,12,468,Rejected,0
LN00576,CUST03486,BR046,Education,2024-12-15,342958.93,11.39,60,472,Closed,0
LN05159,CUST03618,BR034,Personal,2026-05-19,46044.9,12.18,12,379,Closed,0
LN00917,CUST05415,BR038,Personal,2026-08-01,48554.99,15.36,120,699,Defaulted,1
LN00602,CUST05029,BR020,Home,2026-08-31,247892.99,11.84,120,508,Closed,0
LN04778,CUST03096,BR031,Home,2026-08-15,399906.58,6.56,36,345,Defaulted,1
LN03063,CUST01724,BR044,Education,2026-07-08,179268.73,12.18,24,526,Approved,0
LN04609,CUST08806,BR046,Personal,2025-11-06,362549.83,8.2,36,305,Closed,0
LN03297,CUST05818,BR033,Vehicle,2026-04-30,371944.41,17.31,120,350,Rejected,0
LN02177,CUST99999,BR001,Personal,2025-08-07,448387.14,17.36,36,362,Approved,0
LN02414,CUST05017,BR011,Education,2026-01-30,210413.79,8.83,24,383,Closed,0
LN02887,CUST03500,BR030,Education,2026-05-30,467736.12,8.15,36,508,Rejected,0
LN00045,CUST07041,BR028,Education,2025-04-11,347175.8,12.17,120,425,Closed,0
LN02779,CUST09836,BR013,Home,2025-01-26,40906.84,17.33,12,624,Closed,0
LN04173,CUST04383,BR003,Home,2025-04-05,189346.56,6.38,36,627,Active,0
LN00540,CUST06541,BR043,Education,2026-06-27,123276.18,15.4,24,340,Defaulted,1
LN04391,CUST04478,BR016,Education,2024-09-27,111864.08,10.49,12,450,Approved,0
LN05268,CUST06103,BR025,Education,2026-03-09,266185.49,7.49,36,653,Approved,0
LN01655,CUST07057,BR022,Education,2026-01-16,216456.51,6.54,60,593,Defaulted,1
LN04386,CUST07869,BR025,Vehicle,2025-12-09,196178.5,12.18,36,434,Approved,0
LN00405,CUST01931,BR000,Education,2026-03-29,229466.76,16.12,36,482,Defaulted,1
LN04338,CUST03109,BR047,Personal,2026-05-15,397757.35,11.14,24,530,Active,0
LN05250,CUST08938,BR036,Home,2025-07-20,427989.92,14.35,24,785,Approved,0
LN00274,CUST06015,BR034,Vehicle,2025-10-31,448902.4,16.47,36,609,Closed,0
LN02707,CUST09335,BR019,Home,2026-06-14,77660.99,8.62,36,610,Approved,0
LN02169,CUST09651,BR004,Home,2025-08-17,318141.69,11.97,120,811,Rejected,0
LN05196,CUST08947,BR018,Home,2025-03-06,410549.35,16.88,36,783,Closed,0
LN04344,CUST05558,BR010,Personal,2025-12-13,248907.03,15.43,36,774,Rejected,0
LN00866,CUST05966,BR026,Home,2026-01-07,398522.12,11.44,24,364,Closed,0
LN02306,CUST08553,BR032,Education,2025-12-02,299810.47,17.4,60,407,Active,0
LN02565,CUST00258,BR013,Vehicle,2025-10-11,155115.69,14.5,12,513,Defaulted,1
LN01639,CUST04904,BR026,Education,2025-01-25,337436.14,8.08,120,564,Defaulted,1
LN04661,CUST04485,BR010,Personal,2026-03-08,98597.21,15.88,36,503,Active,0
LN04720,CUST06715,BR048,Personal,2025-05-20,376017.56,13.87,36,473,Rejected,0
LN05460,CUST08219,BR023,Vehicle,2024-09-29,453187.24,10.52,36,381,Rejected,0
LN00114,CUST07385,BR033,Education,2025-09-02,325754.12,11.41,120,507,Closed,0
LN03739,CUST01271,BR000,Education,2026-06-03,76828.84,10.13,24,412,Defaulted,1
LN05922,CUST02630,BR009,Vehicle,2025-07-21,359831.93,11.21,60,673,Approved,0
