account_id,customer_id,branch_id,account_type,account_open_date,initial_balance,account_status
ACC07323,CUST04597,BR022,Salary,2024-01-20,93892.82,Dormant
ACC06643,CUST03321,BR027,Current,2026-08-28,36818.91,Active
ACC06452,CUST02858,BR030,Current,2024-08-16,2524.22,Closed
ACC07574,CUST01214,BR007,Salary,2024-01-24,74190.48,Dormant
ACC09287,CUST00578,BR003,Current,2024-06-15,41112.32,Dormant
ACC01343,CUST02134,BR004,Current,2024-01-27,50475.56,Closed
ACC02987,CUST07780,BR036,Salary,2023-11-23,58963.81,Dormant
ACC06292,CUST03945,BR036,Savings,2025-08-24,74429.44,Dormant
ACC11917,CUST02726,BR009,Savings,2026-03-11,77767.55,Active
ACC10505,CUST01712,BR042,Current,2024-03-25,53394.71,Dormant
ACC08916,CUST00547,BR000,Current,2024-12-25,40667.57,Closed
ACC04255,CUST02956,BR036,Savings,2024-08-24,57431.1,Active
ACC01910,CUST02186,BR041,Current,2025-09-06,80455.62,Active
ACC03140,CUST00079,BR017,Savings,2024-10-29,68593.28,Dormant
ACC06415,CUST00299,BR047,Current,2026-08-05,44377.37,Dormant
ACC03708,CUST09194,BR019,Salary,2024-11-12,82821.32,Closed
ACC00380,CUST02057,BR019,Savings,2024-05-11,63746.19,Active
ACC04232,CUST06898,BR038,Salary,2024-09-30,31951.0,Active
ACC07148,CUST01651,BR044,Savings,2024-07-17,38823.45,Active
ACC04382,CUST00964,BR021,Savings,2026-04-29,89587.51,Active
ACC08338,CUST02719,BR030,Salary,2023-11-21,44369.24,Active
ACC09313,CUST02619,BR044,Savings,2026-03-24,52654.1,Closed
ACC11354,CUST03830,BR041,Salary,2025-06-09,99320.49,Active
ACC09136,CUST04815,BR029,Current,2024-12-30,51168.29,Closed
ACC04045,CUST03769,BR034,Salary,2026-02-16,54333.4,Active
ACC08839,CUST07015,BR014,Salary,2023-10-06,78559.82,Active
ACC11845,CUST08908,BR013,Salary,2025-03-19,1359.28,Closed
ACC11172,CUST08234,BR014,Savings,2026-06-04,25094.95,Closed
ACC02614,CUST03875,BR042,Current,2026-06-01,50637.87,Active
ACC08684,CUST06234,BR032,Salary,2024-09-18,14248.19,Dormant
ACC01639,CUST09612,BR047,Current,2025-06-13,16954.27,Active
ACC09069,CUST02265,BR025,Salary,2026-01-11,17515.0,Dormant
ACC02181,CUST04690,BR023,Savings,2025-10-11,19207.32,Active
ACC00467,CUST05611,BR049,Savings,2024-05-13,46768.16,Dormant
ACC00932,CUST05604,BR038,Current,2024-04-27,52778.5,Closed
ACC08364,CUST09997,BR011,Savings,2024-07-23,57651.2,Active
ACC02120,CUST04740,BR030,Current,2026-04-21,77824.84,Active
ACC09756,CUST08358,BR025,Salary,2025-02-14,83777.44,Dormant
ACC06793,CUST07273,BR013,Savings,2024-05-01,81294.39,Dormant
ACC11714,CUST03684,BR030,Current,2024-12-22,3513.28,Dormant
ACC01093,CUST03043,BR004,Salary,2025-09-30,65698.5,Closed
ACC10490,CUST06728,BR042,Current,2026-02-15,40938.69,Closed
ACC00305,CUST00286,BR041,Current,2025-06-27,83847.26,Closed
ACC08041,CUST09540,BR005,Current,2024-05-14,9029.49,Dormant
ACC05351,CUST07674,BR002,Savings,2024-01-21,44844.66,Closed
ACC06049,CUST09590,BR049,Current,2023-10-09,52250.21,Dormant
ACC07145,CUST05033,BR004,Savings,2024-08-03,57446.9,Dormant
ACC00538,CUST08784,BR032,Savings,2025-05-26,60597.89,Dormant
ACC04036,CUST00001,BR038,Savings,2025-07-28,87408.59,Active
ACC04554,CUST04778,BR037,Savings,2026-03-30,93846.88,Closed
ACC08188,CUST06227,BR002,Salary,2024-04-11,40955.61,Active
ACC06305,CUST07955,BR035,Savings,2026-01-09,55790.71,Active
ACC00613,CUST01002,BR000,Savings,2023-11-26,63848.95,Closed
ACC10314,CUST06385,BR032,Current,2024-08-17,81251.22,Active
ACC04564,CUST04769,BR001,Salary,2025-03-03,87436.66,Closed
ACC11563,CUST08584,BR032,Salary,2024-08-21,24754.77,Closed
ACC01819,CUST08268,BR034,Savings,2026-07-29,87919.75,Active
ACC07007,CUST08792,BR011,Salary,2026-05-09,75995.29,Closed
ACC02577,CUST09965,BR021,Salary,2023-09-17,54882.34,Active
ACC06625,CUST06698,BR023,Savings,2024-08-18,-95801.06,Closed
ACC02644,CUST04155,BR027,Current,2025-05-23,39767.74,Active
ACC04389,CUST03391,BR036,Savings,2024-07-04,81835.66,Active
ACC06894,CUST03014,BR033,Savings,2024-07-20,43756.84,Closed
ACC00492,CUST09840,BR011,Salary,2026-07-30,9767.48,Closed
ACC01481,CUST05006,BR035,Salary,2026-06-28,60532.39,Closed
ACC02063,CUST04440,BR043,Savings,2024-07-14,14232.45,Closed
ACC11898,CUST08242,BR026,Current,2025-02-01,98838.1,Active
ACC01823,CUST07921,BR015,Current,2026-06-10,65294.79,Dormant
ACC00136,CUST01243,BR000,Current,2026-05-10,81771.8,Dormant
ACC05524,CUST07859,BR033,Salary,2025-10-05,31713.22,Dormant
ACC10743,CUST04410,BR019,Savings,2026-06-04,587.73,Closed
ACC06771,CUST01321,BR032,Salary,2025-02-08,73294.01,Closed
ACC07994,CUST99999,BR027,Savings,2024-03-24,91943.35,Closed
ACC08600,CUST05697,BR024,Savings,2025-10-29,31537.07,Dormant
ACC04724,CUST08226,BR000,Salary,2026-05-09,14599.96,Active
ACC04317,CUST04997,BR028,Current,2024-02-06,72631.47,Closed
ACC08646,CUST03620,BR035,Salary,2023-10-08,54275.27,Closed
ACC05131,CUST03345,BR045,Current,2025-11-29,40137.81,Closed
ACC09880,CUST06025,BR002,Current,2026-04-26,82166.34,Active
ACC09646,CUST05383,BR035,Savings,2026-09-04,35694.5,Dormant
ACC10817,CUST07014,BR004,Current,2025-05-27,4487.56,Closed
ACC03817,CUST08972,BR022,Savings,2025-11-29,59499.47,Closed
ACC11278,CUST07299,BR040,Savings,2025-10-11,21707.93,Dormant
ACC07339,CUST00646,BR024,Current,2026-07-17,48829.12,Active
ACC00225,CUST09915,BR034,Current,2026-01-16,42379.4,Closed
ACC05569,CUST04215,BR021,Savings,2026-04-04,55093.06,Active
ACC00971,CUST05207,BR018,Salary,2025-08-08,39017.55,Active
ACC01331,CUST08482,BR042,Savings,2024-12-10,38523.52,Closed
ACC11117,CUST04542,BR025,Current,2026-05-16,10863.31,Dormant
ACC04745,CUST03454,BR047,Current,2025-02-14,42087.03,Closed
ACC05541,CUST04622,BR020,Salary,2025-01-24,95336.72,Closed
ACC11329,CUST03226,BR048,Current,2026-02-23,10976.61,Closed
ACC04294,CUST06087,BR044,Current,2024-10-25,67994.22,Dormant
ACC05104,CUST05075,BR006,Salary,2024-07-30,28679.95,Dormant
ACC03323,CUST06727,BR033,Current,2025-08-28,29799.02,Active
ACC08250,CUST05032,BR009,Salary,2024-10-28,87988.12,Dormant
ACC01000,CUST05681,BR000,Current,2024-05-23,54655.05,Active
ACC05878,CUST06886,BR034,Savings,2024-03-07,-79377.33,Active
ACC00855,CUST07282,BR046,Salary,2025-05-29,23338.52,Closed
ACC03982,CUST02527,BR047,Salary,2025-08-28,83982.68,Closed
ACC01115,CUST05800,BR029,Salary,2026-09-08,40267.75,Active
ACC08282,CUST09698,BR016,Current,2024-01-06,11608.34,Active
ACC08967,CUST00109,BR003,Savings,2024-12-13,13617.4,Active
ACC03055,CUST07522,BR028,Current,2026-01-14,51393.11,Dormant
ACC05443,CUST08610,BR016,Salary,2024-05-27,36978.42,Dormant
ACC02050,CUST07296,BR005,Savings,2026-08-07,7541.98,Dormant
ACC08705,CUST09993,BR019,Current,2024-06-22,53731.92,Dormant
ACC07545,CUST08177,BR032,Salary,2023-09-20,46404.08,Closed
ACC04441,CUST03760,BR041,Salary,2024-06-02,20837.64,Closed
ACC10371,CUST99999,BR002,Current,2025-07-11,37293.9,Active
ACC05143,CUST06644,BR043,Current,2026-08-05,31815.46,Dormant
ACC07644,CUST09413,BR007,Savings,2024-09-09,8271.47,Dormant
ACC11219,CUST03869,BR041,Current,2024-05-21,65478.35,Active
ACC09822,CUST99999,BR006,Savings,2026-07-08,71683.04,Dormant
ACC07826,CUST01144,BR000,Salary,2025-05-08,58656.44,Active
ACC05172,CUST07475,BR004,Current,2026-08-08,25573.16,Closed
ACC11550,CUST07392,BR029,Savings,2024-08-21,76254.1,Active
ACC06811,CUST05748,BR046,Savings,2025-01-06,10595.01,Dormant
ACC07096,CUST06652,BR029,Current,2026-08-24,74001.74,Dormant
ACC00267,CUST02314,BR040,Current,2025-05-26,6011.16,Dormant
ACC06246,CUST06189,BR023,Current,2024-05-02,10619.38,Closed
ACC06698,CUST05981,BR018,Salary,2024-11-28,20677.36,Closed
ACC00183,CUST09053,BR042,Current,2023-10-09,83915.39,Active
ACC08046,CUST06812,BR010,Salary,2025-03-27,81548.87,Closed
ACC09989,CUST05121,BR014,Salary,2024-04-20,28773.23,Closed
ACC00830,CUST05328,BR027,Current,2024-10-14,84434.65,Dormant
ACC01699,CUST03862,BR005,Salary,2023-10-11,66598.01,Dormant
ACC01719,CUST09892,BR013,Salary,2025-02-07,63321.84,Closed
ACC09459,CUST03519,BR031,Current,2024-11-21,95393.07,Closed
ACC01056,CUST01973,BR028,Savings,2025-06-09,36052.29,Closed
ACC11385,CUST07117,BR020,Savings,2024-07-12,68685.55,Closed
ACC00283,CUST01634,BR042,Salary,2026-01-10,37406.9,Active
ACC09084,CUST03109,BR032,Salary,2026-06-26,99850.38,Active
ACC00323,CUST02071,BR032,Current,2025-10-29,69437.16,Active
ACC04622,CUST03929,BR007,Current,2025-02-23,12868.68,Active
ACC10919,CUST02708,BR013,Current,2026-02-19,25142.06,Closed
ACC02530,CUST07212,BR019,Salary,2026-01-26,72519.64,Active
ACC01791,CUST02868,BR018,Savings,2024-06-27,69850.52,Dormant
ACC11662,CUST09549,BR020,Savings,2025-05-12,72383.73,Dormant
ACC01964,CUST02273,BR030,Savings,2024-04-09,23672.11,Closed
ACC05053,CUST01720,BR019,Savings,2025-08-08,57167.01,Dormant
ACC06321,CUST03499,BR045,Savings,2025-01-25,94931.19,Active
ACC09853,CUST07373,BR018,Current,2024-04-30,43583.49,Active
ACC09984,CUST00652,BR045,Salary,2025-07-23,38029.82,Dormant
ACC04800,CUST08792,BR016,Current,2024-02-12,6650.99,Dormant
ACC00826,CUST02246,BR027,Savings,2024-06-17,29977.12,Active
ACC01082,CUST03866,BR022,Salary,2025-10-22,4287.79,Active
ACC01181,CUST04088,BR047,Current,2024-04-19,93247.61,Active
ACC00524,CUST07514,BR046,Current,2025-07-09,33128.0,Closed
ACC04131,CUST05788,BR011,Current,2026-09-01,62364.14,Active
ACC07036,CUST01535,BR024,Current,2026-01-06,82127.66,Closed
ACC08505,CUST02752,BR023,Salary,2023-09-12,36368.27,Active
ACC04711,CUST06602,BR017,Salary,2025-04-26,13594.75,Active
ACC08798,CUST09832,BR048,Salary,2024-02-23,72819.83,Closed
ACC00883,CUST00840,BR008,Savings,2024-07-02,68387.1,Active
ACC05460,CUST00407,BR002,Current,2025-10-04,58650.83,Dormant
ACC03212,CUST05205,BR049,Salary,2024-04-06,22626.97,Dormant
ACC07988,CUST03447,BR021,Current,2026-03-19,29362.57,Closed
ACC04523,CUST00682,BR037,Savings,2026-03-08,58527.15,Closed
ACC07467,CUST06041,BR031,Salary,2025-07-15,17361.45,Closed
ACC06368,CUST08454,BR035,Salary,2024-04-05,31633.07,Dormant
ACC00050,CUST07199,BR022,Salary,2025-12-20,38393.17,Active
ACC09101,CUST03123,BR036,Current,2026-03-28,2348.27,Dormant
ACC11995,CUST08952,BR046,Savings,2024-04-07,63787.47,Active
ACC02763,CUST03344,BR042,Current,2024-04-06,41221.6,Dormant
ACC02879,CUST06216,BR023,Savings,2025-06-17,94466.55,Closed
ACC04933,CUST09158,BR020,Current,2025-11-29,66904.17,Dormant
ACC09765,CUST07418,BR013,Savings,2024-10-13,80268.03,Active
ACC01724,CUST09622,BR042,Salary,2024-03-04,63657.08,Closed
ACC11923,CUST05374,BR016,Salary,2026-02-13,74827.18,Dormant
ACC11415,CUST09978,BR019,Salary,2026-03-06,46849.29,Closed
ACC00856,CUST06789,BR015,Salary,2026-08-18,51476.86,Dormant
ACC03020,CUST08206,BR025,Savings,2025-10-28,41490.26,Active
ACC09228,CUST06893,BR009,Current,2025-01-29,29829.67,Active
ACC08869,CUST06204,BR014,Current,2025-12-24,87600.31,Dormant
ACC00242,CUST07705,BR027,Savings,2025-10-02,6274.04,Dormant
ACC03919,CUST08565,BR000,Current,2026-06-26,96186.94,Closed
ACC01137,CUST07347,BR016,Salary,2024-12-15,8645.51,Closed
ACC11129,CUST00800,BR009,Savings,2025-09-26,81329.63,Active
ACC07805,CUST05331,BR046,Salary,2024-10-15,77193.3,Dormant
ACC11235,CUST09771,BR016,Salary,2025-03-20,70204.38,Active
ACC05466,CUST04395,BR031,Current,2024-01-14,60592.59,Active
ACC03918,CUST01826,BR032,Salary,2023-09-11,73687.56,Active
ACC10289,CUST08825,BR039,Savings,2024-03-18,69215.73,Dormant
ACC09378,CUST01534,BR031,Salary,2023-11-30,34308.29,Closed
ACC10094,CUST03699,BR029,Current,2026-02-10,3488.76,Closed
ACC05179,CUST06988,BR004,Current,2026-04-30,55869.99,Closed
ACC01708,CUST08490,BR018,Savings,2024-02-20,58729.62,Active
ACC06546,CUST05128,BR006,Current,2024-08-07,3915.57,Closed
ACC06857,CUST09562,BR022,Current,2026-04-16,45554.87,Dormant
ACC01126,CUST07976,BR022,Current,2026-03-28,33557.77,Closed
ACC04042,CUST02380,BR010,Savings,2025-08-25,18794.73,Active
ACC08196,CUST05694,BR035,Current,2026-05-19,6823.63,Dormant
ACC09035,CUST05162,BR034,Savings,2026-05-20,93342.96,Closed
ACC09978,CUST00293,BR035,Salary,2025-05-14,2021.59,Closed
ACC07930,CUST05894,BR024,Current,2024-02-07,98591.12,Closed
ACC08768,CUST06074,BR004,Salary,2026-03-14,96148.95,Dormant
ACC03709,CUST04271,BR022,Salary,2026-06-06,98487.78,Dormant
ACC04779,CUST06242,BR044,Current,2023-10-09,40218.66,Dormant
ACC08314,CUST08410,BR034,Salary,2025-06-09,2277.08,Closed
ACC10975,CUST06178,BR011,Current,2026-05-28,55089.47,Closed
ACC08685,CUST04885,BR010,Savings,2025-11-01,38881.9,Dormant
ACC01421,CUST06218,BR029,Savings,2024-03-16,16000.41,Closed
ACC07225,CUST02963,BR023,Current,2024-12-22,47969.52,Closed
ACC07700,CUST05468,BR000,Savings,2026-04-14,88172.87,Active
ACC04947,CUST00562,BR042,Current,2024-04-26,40028.43,Closed
ACC07892,CUST08431,BR023,Salary,2025-12-16,31917.85,Active
ACC02670,CUST07470,BR012,Salary,2024-03-10,9739.8,Dormant
ACC10242,CUST08855,BR012,Salary,2024-11-16,14115.02,Closed
ACC02599,CUST03351,BR025,Savings,2024-06-08,49405.47,Active
ACC03444,CUST06606,BR011,Salary,2024-06-23,85563.63,Active
ACC01652,CUST06673,BR032,Current,2025-12-05,79891.32,Active
ACC01533,CUST01796,BR018,Salary,2025-07-02,5624.12,Dormant
ACC06785,CUST06396,BR012,Savings,2023-12-14,11651.07,Active
ACC04122,CUST00697,BR045,Current,2024-06-08,86373.28,Closed
ACC06650,CUST04973,BR034,Savings,2025-05-15,30345.42,Dormant
ACC04206,CUST04789,BR017,Savings,2023-10-29,4888.96,Dormant
ACC06940,CUST08102,BR012,Current,2024-11-26,57911.49,Closed
ACC05497,CUST02333,BR036,Savings,2024-04-03,20704.28,Closed
ACC05080,CUST04577,BR004,Current,2025-04-28,95749.92,Closed
ACC00720,CUST06472,BR005,Current,2025-02-14,61131.69,Closed
ACC04293,CUST01921,BR024,Salary,2025-12-26,26311.67,Active
ACC08908,CUST07238,BR034,Savings,2024-09-27,3376.54,Active
ACC02973,CUST09673,BR017,Current,2024-05-27,99703.8,Dormant
ACC08363,CUST00230,BR019,Current,2024-06-21,67571.92,Closed
ACC10869,CUST04493,BR011,Salary,2025-12-01,54817.52,Closed
ACC08351,CUST09065,BR014,Salary,2026-07-10,9683.3,Active
ACC02835,CUST06057,BR013,Savings,2026-07-19,21990.83,Active
ACC08985,CUST07417,BR012,Savings,2024-01-06,509.71,Closed
ACC03951,CUST06680,BR049,Savings,2026-07-04,62582.45,Dormant
ACC11944,CUST05874,BR026,Savings,2023-09-23,5569.17,Closed
ACC04271,CUST03045,BR008,Salary,2026-01-05,97658.83,Closed
ACC02982,CUST02519,BR002,Current,2023-12-09,42959.22,Closed
ACC02993,CUST06191,BR022,Salary,2023-12-23,72977.92,Dormant
ACC09954,CUST02364,BR031,Savings,2026-03-01,17321.83,Active
ACC00393,CUST00920,BR027,Current,2024-02-16,89320.27,Closed
ACC06717,CUST07143,BR028,Current,2026-05-03,11171.57,Active
ACC00735,CUST08276,BR021,Current,2023-11-10,90093.74,Active
ACC02279,CUST02485,BR035,Salary,2026-05-06,87110.61,Closed
ACC10923,CUST00610,BR015,Current,2026-06-08,10194.8,Closed
ACC03082,CUST02414,BR046,Salary,2026-01-31,37784.81,Active
ACC05829,CUST08978,BR029,Savings,2024-07-16,90420.56,Closed
ACC02459,CUST04339,BR015,Salary,2026-02-23,28657.69,Active
ACC03695,CUST00503,BR030,Current,2025-07-27,71169.02,Dormant
ACC06224,CUST01652,BR028,Salary,2024-11-24,40025.14,Dormant
ACC06900,CUST06767,BR021,Savings,2025-10-09,20004.96,Active
ACC06571,CUST05596,BR028,Current,2026-02-11,57144.0,Active
ACC05492,CUST05908,BR006,Salary,2025-03-30,40075.31,Active
ACC09586,CUST03094,BR047,Salary,2026-04-04,48019.75,Active
ACC04274,CUST08698,BR023,Salary,2026-03-19,20922.81,Dormant
ACC05095,CUST07226,BR044,Salary,2025-11-12,61113.79,Dormant
ACC10008,CUST03045,BR020,Salary,2026-03-31,62254.9,Dormant
ACC10176,CUST08334,BR022,Salary,2023-12-19,51858.55,Active
ACC06006,CUST09714,BR048,Salary,2024-11-01,3865.13,Dormant
ACC07281,CUST04838,BR036,Salary,2025-12-13,4088.16,Closed
ACC10504,CUST01090,BR000,Savings,2023-12-11,8333.64,Closed
ACC03396,CUST02124,BR037,Savings,2025-12-21,56025.8,Dormant
ACC08173,CUST01512,BR039,Salary,2024-09-14,2984.62,Active
ACC09936,CUST02521,BR018,Salary,2026-05-11,52617.74,Dormant
ACC08842,CUST02838,BR049,Salary,2024-03-12,76092.22,Closed
ACC07557,CUST08326,BR000,Current,2026-02-07,63103.55,Active
ACC02103,CUST04590,BR008,Salary,2025-01-19,60354.59,Active
ACC07634,CUST99999,BR015,Salary,2026-04-04,66443.4,Active
ACC07345,CUST01604,BR017,Salary,2024-01-31,31476.96,Active
ACC01221,CUST06036,BR007,Salary,2023-11-19,75784.67,Active
ACC06113,CUST03258,BR044,Salary,2024-08-01,21008.85,Closed
ACC03816,CUST01210,BR012,Current,2025-02-28,7434.73,Closed
ACC11020,CUST06265,BR006,Current,2025-07-24,73467.33,Closed
ACC08945,CUST07727,BR048,Salary,2026-08-17,90454.21,Closed
ACC03519,CUST07482,BR033,Salary,2026-03-10,17836.23,Closed
ACC02355,CUST03831,BR016,Salary,2024-12-31,44785.08,Active
ACC11953,CUST02012,BR044,Current,2024-10-28,97326.32,Closed
ACC08888,CUST03749,BR026,Salary,2023-10-22,801.93,Closed
ACC00089,CUST04022,BR033,Current,2024-09-23,23142.48,Dormant
ACC01480,CUST05402,BR015,Current,2023-11-15,50168.39,Active
ACC05141,CUST09367,BR005,Savings,2024-05-16,18147.99,Closed
ACC03133,CUST02062,BR008,Current,2025-04-21,72439.39,Closed
ACC05465,CUST07875,BR010,Savings,2026-04-08,51445.32,Active
ACC00969,CUST05976,BR021,Current,2023-09-13,79673.9,Dormant
ACC01413,CUST01401,BR048,Savings,2025-04-01,25316.88,Dormant
ACC06054,CUST08431,BR015,Salary,2026-04-06,6638.3,Active
ACC01405,CUST06235,BR025,Savings,2025-04-06,80944.8,Active
ACC11569,CUST05369,BR040,Salary,2024-01-25,81129.68,Closed
ACC02302,CUST04521,BR021,Salary,2024-12-21,30621.53,Dormant
ACC09608,CUST00291,BR006,Savings,2026-04-24,31996.18,Closed
ACC11306,CUST07148,BR014,Savings,2026-06-16,24885.05,Active
ACC04763,CUST06677,BR026,Salary,2024-05-28,89181.55,Active
ACC06260,CUST09315,BR005,Savings,2023-10-01,2658.04,Active
ACC00870,CUST05828,BR038,Savings,2026-09-04,61404.89,Dormant
ACC10051,CUST02306,BR024,Salary,2026-04-06,87269.34,Closed
ACC08142,CUST05112,BR018,Current,2025-07-14,28914.17,Dormant
ACC00015,CUST05465,BR022,Salary,2024-02-01,88314.01,Active
ACC11529,CUST07658,BR016,Current,2024-02-19,73646.68,Dormant
ACC08031,CUST07189,BR018,Savings,2024-07-28,76371.66,Closed
ACC00275,CUST02006,BR044,Salary,2024-04-13,28321.48,Closed
ACC10812,CUST02221,BR005,Current,2025-02-17,36952.53,Dormant
ACC01161,CUST00557,BR024,Salary,2025-01-15,45525.32,Dormant
ACC02150,CUST09380,BR035,Savings,2026-07-29,69650.41,Active
ACC07406,CUST05840,BR042,Savings,2026-08-22,28351.58,Dormant
ACC05782,CUST05427,BR012,Salary,2024-10-21,65933.45,Dormant
ACC04229,CUST05241,BR046,Savings,2023-09-26,93321.07,Closed
ACC09559,CUST04055,BR012,Current,2026-03-06,53836.82,Dormant
ACC01300,CUST03434,BR011,Current,2024-10-02,47972.75,Dormant
ACC07231,CUST04104,BR015,Salary,2025-04-12,45694.81,Closed
ACC10566,CUST03617,BR039,Salary,2024-08-20,17734.69,Active
ACC09526,CUST02077,BR039,Current,2025-12-02,10241.01,Closed
ACC01600,CUST01467,BR010,Salary,2025-03-07,57005.87,Active
ACC01651,CUST05954,BR012,Savings,2025-10-03,20810.57,Closed
ACC03609,CUST08779,BR009,Savings,2024-02-10,5113.63,Closed
ACC07787,CUST09643,BR012,Salary,2025-07-24,70192.73,Dormant
ACC08200,CUST03073,BR013,Savings,2025-04-28,34563.47,Active
ACC07742,CUST07840,BR005,Current,2026-04-28,48191.05,Closed
ACC04486,CUST05252,BR010,Salary,2025-11-17,6392.73,Active
ACC10387,CUST02380,BR020,Savings,2025-08-06,44946.83,Closed
ACC08424,CUST00993,BR033,Savings,2024-11-13,51818.36,Closed
ACC05798,CUST09677,BR047,Current,2025-10-15,67506.87,Dormant
ACC03868,CUST00309,BR015,Savings,2024-09-28,34903.54,Closed
ACC00429,CUST00055,BR049,Current,2024-02-29,41034.64,Dormant
ACC11493,CUST03458,BR006,Salary,2024-01-13,94423.61,Closed
ACC08028,CUST05346,BR000,Salary,2025-08-30,22476.53,Active
ACC02985,CUST08276,BR007,Savings,2024-01-02,13362.43,Closed
ACC03491,CUST05058,BR015,Salary,2025-10-17,55253.28,Dormant
ACC09002,CUST02110,BR045,Savings,2026-01-06,59282.96,Active
ACC01191,CUST04482,BR047,Salary,2025-05-18,56641.04,Closed
ACC10494,CUST05317,BR007,Savings,2024-10-11,47605.95,Active
ACC06328,CUST06315,BR018,Current,2024-09-20,99867.92,Closed
ACC00092,CUST00397,BR046,Salary,2025-04-20,32699.49,Active
ACC00139,CUST09870,BR033,Salary,2025-06-25,66603.69,Closed
ACC05384,CUST02513,BR027,Salary,2024-01-19,82980.92,Closed
ACC11528,CUST09036,BR030,Salary,2024-01-25,28746.75,Dormant
ACC10574,CUST04920,BR038,Salary,2025-02-04,81383.16,Active
ACC11650,CUST09617,BR017,Salary,2025-09-13,68905.14,Closed
ACC02869,CUST02528,BR032,Savings,2025-12-22,-91317.48,Dormant
ACC04847,CUST08605,BR039,Current,2024-01-03,40993.62,Closed
ACC08105,CUST01070,BR031,Salary,2024-03-24,37024.62,Dormant
ACC00900,CUST03956,BR021,Current,2024-03-23,46323.39,Closed
ACC05055,CUST02813,BR004,Current,2026-06-27,4399.34,Closed
ACC06968,CUST04261,BR034,Savings,2026-03-14,61971.94,Closed
ACC07772,CUST02591,BR018,Savings,2026-08-19,71779.11,Closed
ACC11261,CUST03564,BR011,Current,2025-08-13,66142.53,Active
ACC07786,CUST08593,BR022,Current,2024-06-11,78489.62,Dormant
ACC08434,CUST08268,BR021,Savings,2025-05-13,3554.5,Dormant
ACC06231,CUST00861,BR031,Salary,2024-06-18,14118.25,Dormant
ACC01321,CUST04663,BR049,Salary,2024-07-16,69196.21,Dormant
ACC07624,CUST09869,BR021,Current,2024-01-06,-72149.85,Active
ACC08066,CUST01654,BR048,Savings,2025-07-31,35290.71,Dormant
ACC01230,CUST05794,BR007,Savings,2025-12-12,98564.95,Dormant
ACC01941,CUST99999,BR003,Savings,2024-04-24,27859.08,Closed
ACC11647,CUST06258,BR037,Current,2025-02-14,64221.07,Closed
ACC10693,CUST06802,BR014,Current,2024-07-20,97445.21,Active
ACC01740,CUST09349,BR003,Savings,2026-06-23,74858.79,Dormant
ACC08001,CUST00678,BR006,Savings,2025-06-10,49299.0,Closed
ACC02781,CUST05218,BR004,Savings,2025-12-21,60311.68,Active
ACC04910,CUST04643,BR013,Salary,2023-10-23,12223.37,Closed
ACC05791,CUST00931,BR039,Salary,2026-06-24,39780.82,Closed
ACC10444,CUST07395,BR023,Salary,2025-07-26,37469.41,Active
ACC06740,CUST07108,BR020,Salary,2023-12-21,70067.01,Dormant
ACC01938,CUST01751,BR030,Current,2024-11-05,83487.02,Closed
ACC06120,CUST07758,BR021,Savings,2026-01-07,34600.65,Dormant
ACC10579,CUST09406,BR047,Savings,2023-09-19,84707.59,Dormant
ACC10389,CUST06432,BR030,Current,2023-09-17,30256.78,Dormant
ACC09429,CUST09822,BR043,Current,2026-08-01,20270.07,Closed
ACC01948,CUST00950,BR041,Salary,2025-06-14,-75610.12,Dormant
